ICAO,llegada_punto,salida_punto,despegue,tiempo_espera,aircraft_type,llegada_lon,llegada_lat,salida_lon,salida_lat,holding_point,parado,runway,fecha_despegue,hora_despegue
4063de,2025-01-20 18:29:37.225,2025-01-20 18:31:58.326,2025-01-20 18:34:16.500,279.275,Medium 2 (between 34000 kg to 136000 kg),-3.5729217529296875,40.491851806640625,-3.5737089677290483,40.491834737486755,Z3,True,18R/36L,2025-01-20,18
342104,2025-01-20 18:38:47.529,2025-01-20 18:38:55.982,2025-01-20 18:39:52.048,64.519,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943439031051,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2025-01-20,18
4d247c,2025-01-20 18:38:39.149,2025-01-20 18:38:45.179,2025-01-20 18:41:11.113,151.964,Medium 1 (between 7000 kg and 34000 kg),-3.5762370716441763,40.49252138299457,-3.5757532986727627,40.492661039708025,Z4,False,18R/36L,2025-01-20,18
503eb3,2025-01-20 18:47:24.073,2025-01-20 18:47:37.847,2025-01-20 18:48:54.623,90.55,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2025-01-20,18
345583,2025-01-20 18:48:00.404,2025-01-20 18:48:09.683,2025-01-20 18:49:58.633,118.229,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49249810687566,-3.5757293701171875,40.4926643371582,Z4,False,18R/36L,2025-01-20,18
34260e,2025-01-20 18:49:31.270,2025-01-20 18:49:38.817,2025-01-20 18:50:32.525,61.255,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943923950195,-3.5603661970658735,40.49950421866724,Y1,False,18L/36R,2025-01-20,18
34538e,2025-01-20 18:50:03.124,2025-01-20 18:50:11.442,2025-01-20 18:51:47.238,104.114,Medium 2 (between 34000 kg to 136000 kg),-3.576080322265625,40.49176025390625,-3.5756284540349785,40.49198603225967,Z2,False,18R/36L,2025-01-20,18
344195,2025-01-20 18:51:28.647,2025-01-20 18:51:45.802,2025-01-20 18:53:23.542,114.895,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49250411987305,-3.5757598876953125,40.49264144897461,Z4,False,18R/36L,2025-01-20,18
040087,2025-01-20 18:53:46.416,2025-01-20 18:53:54.170,2025-01-20 18:54:53.162,66.746,Heavy (larger than 136000 kg),-3.560943603515625,40.49943439031051,-3.56036376953125,40.499507904052734,Y1,False,18L/36R,2025-01-20,18
346458,2025-01-20 18:53:07.720,2025-01-20 18:53:19.982,2025-01-20 18:55:01.963,114.243,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49250411987305,-3.5757598876953125,40.492652893066406,Z4,False,18R/36L,2025-01-20,18
346316,2025-01-20 18:54:52.548,2025-01-20 18:54:59.812,2025-01-20 18:56:30.143,97.595,Medium 2 (between 34000 kg to 136000 kg),-3.576283888383345,40.49249810687566,-3.5757598876953125,40.492652893066406,Z4,False,18R/36L,2025-01-20,18
345615,2025-01-20 18:55:30.973,2025-01-20 18:55:41.392,2025-01-20 18:57:21.772,110.799,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49943439031051,-3.5603349859064273,40.499515856726696,Y1,False,18L/36R,2025-01-20,18
343694,2025-01-20 18:57:11.856,2025-01-20 18:57:17.684,2025-01-20 18:58:19.552,67.696,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49249810687566,-3.5757532986727627,40.492661039708025,Z4,False,18R/36L,2025-01-20,18
344213,2025-01-20 18:55:53.771,2025-01-20 18:57:32.104,2025-01-20 18:58:40.816,167.045,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49942275225106,-3.5603661970658735,40.49950421866724,Y1,True,18L/36R,2025-01-20,18
3415cf,2025-01-20 18:59:54.210,2025-01-20 19:00:04.162,2025-01-20 19:01:26.761,92.551,Medium 2 (between 34000 kg to 136000 kg),-3.5762939453125,40.49249267578125,-3.57574462890625,40.492652893066406,Z4,False,18R/36L,2025-01-20,19
34368c,2025-01-20 19:02:23.589,2025-01-20 19:02:40.374,2025-01-20 19:04:29.053,125.464,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.575768904252486,40.492661039708025,Z4,False,18R/36L,2025-01-20,19
342090,2025-01-20 19:05:49.009,2025-01-20 19:06:09.084,2025-01-20 19:06:59.356,70.347,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49945068359375,-3.5603505914861504,40.49950421866724,Y1,False,18L/36R,2025-01-20,19
4cae6d,2025-01-20 19:05:54.555,2025-01-20 19:06:00.590,2025-01-20 19:07:31.727,97.172,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.5757293701171875,40.49267578125,Z4,False,18R/36L,2025-01-20,19
3472cc,2025-01-20 19:06:45.034,2025-01-20 19:07:13.701,2025-01-20 19:08:22.637,97.603,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.5603661970658735,40.49950421866724,Y1,True,18L/36R,2025-01-20,19
343385,2025-01-20 19:09:05.255,2025-01-20 19:09:11.912,2025-01-20 19:09:47.061,41.806,Medium 2 (between 34000 kg to 136000 kg),-3.5608367919921875,40.49945068359375,-3.5603349859064273,40.49956240896451,Y1,False,18L/36R,2025-01-20,19
348305,2025-01-20 19:08:56.327,2025-01-20 19:09:17.366,2025-01-20 19:10:12.280,75.953,Medium 2 (between 34000 kg to 136000 kg),-3.576096621426669,40.491741633011124,-3.5749969482421875,40.49219512939453,Z2,False,18R/36L,2025-01-20,19
348212,2025-01-20 19:10:19.455,2025-01-20 19:10:29.903,2025-01-20 19:12:35.447,135.992,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.49180603027344,-3.57506665316495,40.49216060315148,Z2,False,18R/36L,2025-01-20,19
34324e,2025-01-20 19:12:29.893,2025-01-20 19:12:43.359,2025-01-20 19:15:17.753,167.86,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.5757293701171875,40.4926872253418,Z4,False,18R/36L,2025-01-20,19
347307,2025-01-20 19:13:37.939,2025-01-20 19:15:19.393,2025-01-20 19:16:42.874,184.935,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.492515563964844,-3.5757376930930396,40.49267267776748,Z4,True,18R/36L,2025-01-20,19
347454,2025-01-20 19:15:58.758,2025-01-20 19:16:07.063,2025-01-20 19:16:55.388,56.63,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943923950195,-3.5603505914861504,40.49950421866724,Y1,False,18L/36R,2025-01-20,19
34754c,2025-01-20 19:16:17.282,2025-01-20 19:16:39.793,2025-01-20 19:18:16.600,119.318,Medium 2 (between 34000 kg to 136000 kg),-3.576324462890625,40.49252700805664,-3.575768904252486,40.49267267776748,Z4,False,18R/36L,2025-01-20,19
347344,2025-01-20 19:17:15.379,2025-01-20 19:17:22.857,2025-01-20 19:18:22.229,66.85,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943923950195,-3.5603661970658735,40.499515856726696,Y1,False,18L/36R,2025-01-20,19
345543,2025-01-20 19:18:05.097,2025-01-20 19:18:21.933,2025-01-20 19:19:46.375,101.278,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.56036376953125,40.499507904052734,Y1,False,18L/36R,2025-01-20,19
347247,2025-01-20 19:18:51.799,2025-01-20 19:19:30.705,2025-01-20 19:20:59.580,127.781,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49943439031051,-3.5603790283203125,40.499507904052734,Y1,False,18L/36R,2025-01-20,19
3474da,2025-01-20 19:17:25.105,2025-01-20 19:18:27.247,2025-01-20 19:21:00.081,214.976,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.5757376930930396,40.492661039708025,Z4,True,18R/36L,2025-01-20,19
3445d4,2025-01-20 19:22:17.040,2025-01-20 19:22:23.195,2025-01-20 19:23:08.240,51.2,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943923950195,-3.5603485107421875,40.49951934814453,Y1,False,18L/36R,2025-01-20,19
347311,2025-01-20 19:21:18.730,2025-01-20 19:21:35.540,2025-01-20 19:23:25.629,126.899,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49253845214844,-3.575768904252486,40.492684315826935,Z4,False,18R/36L,2025-01-20,19
4d2303,2025-01-20 19:25:53.993,2025-01-20 19:26:00.461,2025-01-20 19:26:59.168,65.175,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.560333251953125,40.49949645996094,Y1,False,18L/36R,2025-01-20,19
34530e,2025-01-20 19:30:30.947,2025-01-20 19:30:53.514,2025-01-20 19:31:52.487,81.54,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49942275225106,-3.56036376953125,40.49949645996094,Y1,False,18L/36R,2025-01-20,19
34444b,2025-01-20 19:31:44.009,2025-01-20 19:31:57.403,2025-01-20 19:33:16.570,92.561,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499469304488876,-3.5603661970658735,40.499539132845605,Y1,False,18L/36R,2025-01-20,19
3991e7,2025-01-20 19:33:53.476,2025-01-20 19:34:01.133,2025-01-20 19:34:43.696,50.22,Medium 2 (between 34000 kg to 136000 kg),-3.576096621426669,40.491811461367845,-3.5756440596147017,40.49200930837857,Z2,False,18R/36L,2025-01-20,19
34224e,2025-01-20 19:33:10.123,2025-01-20 19:33:15.793,2025-01-20 19:34:45.640,95.517,Medium 2 (between 34000 kg to 136000 kg),-3.560882568359375,40.499473571777344,-3.5603790283203125,40.49953079223633,Y1,False,18L/36R,2025-01-20,19
347288,2025-01-20 19:37:26.328,2025-01-20 19:37:31.374,2025-01-20 19:38:13.940,47.612,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49945766642942,-3.5603661970658735,40.499539132845605,Y1,False,18L/36R,2025-01-20,19
3452c8,2025-01-20 19:40:16.567,2025-01-20 19:40:23.622,2025-01-20 19:40:59.477,42.91,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.49942275225106,-3.5603193803267046,40.49950421866724,Y1,False,18L/36R,2025-01-20,19
484ee4,2025-01-20 19:40:42.526,2025-01-20 19:40:51.822,2025-01-20 19:42:27.836,105.31,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499473571777344,-3.560394287109375,40.499542236328125,Y1,False,18L/36R,2025-01-20,19
3964e9,2025-01-20 19:42:50.220,2025-01-20 19:42:59.945,2025-01-20 19:44:12.518,82.298,Medium 2 (between 34000 kg to 136000 kg),-3.576112227006392,40.491834737486755,-3.575653076171875,40.492034912109375,Z2,False,18R/36L,2025-01-20,19
4cadb9,2025-01-20 19:43:54.879,2025-01-20 19:44:00.506,2025-01-20 19:44:35.811,40.932,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.5602569580078125,40.49952749478615,Y1,False,18L/36R,2025-01-20,19
344648,2025-01-20 19:45:24.423,2025-01-20 19:45:29.831,2025-01-20 19:46:16.664,52.241,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49948501586914,-3.5603485107421875,40.49956512451172,Y1,False,18L/36R,2025-01-20,19
4ca763,2025-01-20 19:45:41.391,2025-01-20 19:45:50.593,2025-01-20 19:47:28.343,106.952,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.492614487470206,-3.5758209228515625,40.49274444580078,Z4,False,18R/36L,2025-01-20,19
4d2532,2025-01-20 19:48:13.804,2025-01-20 19:48:21.273,2025-01-20 19:49:06.304,52.5,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49944602836997,-3.56036376953125,40.499507904052734,Y1,False,18L/36R,2025-01-20,19
34758c,2025-01-20 19:50:14.627,2025-01-20 19:50:21.670,2025-01-20 19:51:21.741,67.114,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49255629717293,-3.575775146484375,40.4926872253418,Z4,False,18R/36L,2025-01-20,19
405a48,2025-01-20 19:58:27.480,2025-01-20 19:58:46.612,2025-01-20 19:59:41.119,73.639,Medium 2 (between 34000 kg to 136000 kg),-3.5729442943226206,40.491858013605665,-3.5736465454101562,40.491834737486755,Z3,False,18R/36L,2025-01-20,19
4d00c3,2025-01-20 20:00:22.280,2025-01-20 20:00:29.436,2025-01-20 20:01:25.492,63.212,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49943439031051,-3.5603790283203125,40.499507904052734,Y1,False,18L/36R,2025-01-20,20
346499,2025-01-20 20:01:26.819,2025-01-20 20:01:43.074,2025-01-20 20:03:14.337,107.518,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.500307244769594,-3.56036376953125,40.5003776550293,Y2,False,18L/36R,2025-01-20,20
345685,2025-01-20 20:07:05.826,2025-01-20 20:07:13.386,2025-01-20 20:08:04.775,58.949,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49250974493511,-3.575714111328125,40.4926872253418,Z4,False,18R/36L,2025-01-20,20
3e28e4,2025-01-20 20:08:24.188,2025-01-20 20:08:32.769,2025-01-20 20:10:41.369,137.181,Light (less than 7000 kg),-3.576112227006392,40.49177654718948,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2025-01-20,20
471f02,2025-01-20 20:16:36.496,2025-01-20 20:16:43.427,2025-01-20 20:17:37.976,61.48,Medium 2 (between 34000 kg to 136000 kg),-3.56086557561701,40.499515856726696,-3.5603974082253194,40.49956240896451,Y1,False,18L/36R,2025-01-20,20
4d2214,2025-01-20 20:19:52.062,2025-01-20 20:21:00.072,2025-01-20 20:22:16.954,144.892,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49948094254833,-3.393776633522727,40.52187256893869,Y1,True,18L/36R,2025-01-20,20
4ca6fc,2025-01-20 20:17:37.057,2025-01-20 20:19:54.004,2025-01-20 20:22:25.721,288.664,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49257278442383,-3.5757904052734375,40.4926872253418,Z4,True,18R/36L,2025-01-20,20
4ca2ad,2025-01-20 20:25:57.889,2025-01-20 20:26:10.008,2025-01-20 20:29:01.883,183.994,Medium 2 (between 34000 kg to 136000 kg),-3.576143438165838,40.49176490913003,-3.575653076171875,40.492000579833984,Z2,False,18R/36L,2025-01-20,20
345385,2025-01-20 20:28:54.612,2025-01-20 20:30:37.291,2025-01-20 20:31:34.249,159.637,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.499427795410156,-3.5603661970658735,40.499492580607786,Y1,True,18L/36R,2025-01-20,20
4d24ba,2025-01-20 20:38:09.829,2025-01-20 20:38:15.226,2025-01-20 20:38:54.336,44.507,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49946212768555,-3.5603661970658735,40.499515856726696,Y1,False,18L/36R,2025-01-20,20
341646,2025-01-20 20:39:00.858,2025-01-20 20:39:06.464,2025-01-20 20:40:26.375,85.517,Medium 2 (between 34000 kg to 136000 kg),-3.560882568359375,40.49948501586914,-3.56036376953125,40.49956512451172,Y1,False,18L/36R,2025-01-20,20
06a2ec,2025-01-20 20:41:14.592,2025-01-20 20:41:25.076,2025-01-20 20:42:18.631,64.039,Heavy (larger than 136000 kg),-3.5609283447265625,40.50033187866211,-3.5603661970658735,40.50040034924523,Y2,False,18L/36R,2025-01-20,20
344218,2025-01-20 20:43:11.586,2025-01-20 20:43:17.904,2025-01-20 20:44:31.021,79.435,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49946212768555,-3.56036376953125,40.49953079223633,Y1,False,18L/36R,2025-01-20,20
346083,2025-01-20 20:44:07.804,2025-01-20 20:44:26.442,2025-01-20 20:46:17.698,129.894,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.4994111141916,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2025-01-20,20
342105,2025-01-20 20:45:46.536,2025-01-20 20:46:05.592,2025-01-20 20:47:25.669,99.133,Medium 2 (between 34000 kg to 136000 kg),-3.572967529296875,40.49190902709961,-3.57354736328125,40.49190902709961,Z3,False,18R/36L,2025-01-20,20
4d2235,2025-01-20 20:46:11.079,2025-01-20 20:46:20.037,2025-01-20 20:47:58.226,107.147,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.499492580607786,-3.560394287109375,40.49955368041992,Y1,False,18L/36R,2025-01-20,20
89630d,2025-01-20 20:48:41.141,2025-01-20 20:48:53.982,2025-01-20 20:50:07.326,86.185,Heavy (larger than 136000 kg),-3.560943603515625,40.501224517822266,-3.5603818026455967,40.50128484176377,Y3,False,18L/36R,2025-01-20,20
347501,2025-01-20 20:49:03.568,2025-01-20 20:49:16.691,2025-01-20 20:51:04.174,120.606,Medium 2 (between 34000 kg to 136000 kg),-3.576324462890625,40.49253845214844,-3.5757376930930396,40.49269595388638,Z4,False,18R/36L,2025-01-20,20
346303,2025-01-20 20:50:19.769,2025-01-20 20:50:26.598,2025-01-20 20:52:45.629,145.86,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49946212768555,-3.5603505914861504,40.49952749478615,Y1,False,18L/36R,2025-01-20,20
4cae92,2025-01-20 20:51:50.944,2025-01-20 20:52:09.195,2025-01-20 20:53:08.576,77.632,Medium 2 (between 34000 kg to 136000 kg),-3.5761278325861148,40.49172999495167,-3.57562255859375,40.49197769165039,Z2,False,18R/36L,2025-01-20,20
342059,2025-01-20 20:53:58.742,2025-01-20 20:54:03.629,2025-01-20 20:54:46.021,47.279,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.56036376953125,40.499507904052734,Y1,False,18L/36R,2025-01-20,20
4cadf8,2025-01-20 21:04:42.035,2025-01-20 21:04:49.969,2025-01-20 21:05:56.263,74.228,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.49174880981445,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2025-01-20,21
342189,2025-01-20 21:08:11.511,2025-01-20 21:08:17.250,2025-01-20 21:09:06.716,55.205,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49942275225106,-3.560333251953125,40.499507904052734,Y1,False,18L/36R,2025-01-20,21
345597,2025-01-20 21:09:24.428,2025-01-20 21:09:32.473,2025-01-20 21:10:39.093,74.665,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49941635131836,-3.5603349859064273,40.499515856726696,Y1,False,18L/36R,2025-01-20,21
345691,2025-01-20 21:09:12.004,2025-01-20 21:09:26.158,2025-01-20 21:11:20.785,128.781,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49249810687566,-3.575722087513317,40.49267267776748,Z4,True,18R/36L,2025-01-20,21
3c1bb0,2025-01-20 21:16:53.703,2025-01-20 21:16:59.306,2025-01-20 21:17:47.692,53.989,Heavy (larger than 136000 kg),-3.560896786776456,40.49942275225106,-3.5603661970658735,40.49948094254833,Y1,False,18L/36R,2025-01-20,21
344197,2025-01-20 21:18:19.887,2025-01-20 21:18:28.444,2025-01-20 21:20:09.499,109.612,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49943439031051,-3.5603790283203125,40.499507904052734,Y1,False,18L/36R,2025-01-20,21
345692,2025-01-20 21:24:07.855,2025-01-20 21:24:16.931,2025-01-20 21:25:02.248,54.393,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49249810687566,-3.57568359375,40.4926643371582,Z4,False,18R/36L,2025-01-20,21
34660b,2025-01-20 21:23:35.055,2025-01-20 21:24:31.794,2025-01-20 21:26:39.639,184.584,Medium 2 (between 34000 kg to 136000 kg),-3.572967529296875,40.49182891845703,-3.5734904896129263,40.4918230994273,Z3,False,18R/36L,2025-01-20,21
4d244c,2025-01-20 21:32:22.404,2025-01-20 21:32:30.441,2025-01-20 21:34:39.329,136.925,Medium 2 (between 34000 kg to 136000 kg),-3.576112227006392,40.49176490913003,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2025-01-20,21
3c5421,2025-01-20 21:35:39.658,2025-01-20 21:35:45.353,2025-01-20 21:36:44.691,65.033,Heavy (larger than 136000 kg),-3.5609130859375,40.49941635131836,-3.5603505914861504,40.499492580607786,Y1,False,18L/36R,2025-01-20,21
4cc569,2025-01-20 21:39:07.237,2025-01-20 21:39:14.766,2025-01-20 21:40:03.681,56.444,Medium 2 (between 34000 kg to 136000 kg),-3.576112227006392,40.49176490913003,-3.5756378173828125,40.491966247558594,Z2,False,18R/36L,2025-01-20,21
3430cc,2025-01-20 21:43:06.258,2025-01-20 21:43:12.161,2025-01-20 21:43:47.141,40.883,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49945068359375,-3.5603661970658735,40.499515856726696,Y1,False,18L/36R,2025-01-20,21
4d2527,2025-01-20 21:44:41.934,2025-01-20 21:44:49.049,2025-01-20 21:45:34.622,52.688,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.4994111141916,-3.5603349859064273,40.499492580607786,Y1,False,18L/36R,2025-01-20,21
a48fbe,2025-01-20 21:50:09.317,2025-01-20 21:50:18.166,2025-01-20 21:51:21.078,71.761,Heavy (larger than 136000 kg),-3.576096621426669,40.49172999495167,-3.5756128484552554,40.49196275614076,Z2,False,18R/36L,2025-01-20,21
4d21f0,2025-01-20 21:51:02.379,2025-01-20 21:51:08.679,2025-01-20 21:51:54.108,51.729,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49943923950195,-3.5603485107421875,40.499507904052734,Y1,False,18L/36R,2025-01-20,21
4d22af,2025-01-20 21:52:17.625,2025-01-20 21:52:27.649,2025-01-20 21:53:21.016,63.391,Medium 2 (between 34000 kg to 136000 kg),-3.560881181196733,40.49942275225106,-3.5603485107421875,40.499507904052734,Y1,False,18L/36R,2025-01-20,21
e80445,2025-01-20 21:55:59.592,2025-01-20 21:56:09.850,2025-01-20 21:56:55.645,56.053,Heavy (larger than 136000 kg),-3.57293701171875,40.49184036254883,-3.573506095192649,40.491834737486755,Z3,False,18R/36L,2025-01-20,21
39a207,2025-01-20 22:00:28.467,2025-01-20 22:00:35.887,2025-01-20 22:01:45.194,76.727,Medium 2 (between 34000 kg to 136000 kg),-3.576080322265625,40.491703033447266,-3.5755348205566406,40.49199767031912,Z2,False,18R/36L,2025-01-20,22
3451d9,2025-01-20 22:09:13.709,2025-01-20 22:09:22.838,2025-01-20 22:09:28.520,14.811,Medium 2 (between 34000 kg to 136000 kg),-3.576283888383345,40.49249810687566,-3.57574462890625,40.49263000488281,Z4,False,18R/36L,2025-01-20,22
4d200c,2025-01-20 22:05:21.495,2025-01-20 22:11:57.198,2025-01-20 22:13:22.047,480.552,Medium 2 (between 34000 kg to 136000 kg),-3.576159043745561,40.49176490913003,-3.5756128484552554,40.49200930837857,Z2,True,18R/36L,2025-01-20,22
3472c9,2025-01-20 22:10:24.029,2025-01-20 22:13:44.581,2025-01-20 22:14:55.954,271.925,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49255629717293,-3.575775146484375,40.49267578125,Z4,True,18R/36L,2025-01-20,22
347287,2025-01-20 22:14:21.736,2025-01-20 22:14:23.262,2025-01-20 22:16:24.508,122.772,Medium 2 (between 34000 kg to 136000 kg),-3.576324462890625,40.49253845214844,-3.576330705122514,40.49254465911348,Z4,True,18R/36L,2025-01-20,22
344498,2025-01-20 22:30:03.323,2025-01-20 22:32:12.795,2025-01-20 22:34:14.049,250.726,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49252700805664,-3.575775146484375,40.4926643371582,Z4,True,18R/36L,2025-01-20,22
34740f,2025-01-20 22:51:33.300,2025-01-20 22:51:44.626,2025-01-20 22:54:21.538,168.238,Heavy (larger than 136000 kg),-3.576141357421875,40.491737365722656,-3.5756440596147017,40.49199767031912,Z2,False,18R/36L,2025-01-20,22
347692,2025-01-20 22:57:12.758,2025-01-20 22:57:23.876,2025-01-20 22:58:13.370,60.612,Heavy (larger than 136000 kg),-3.576143438165838,40.491741633011124,-3.57562255859375,40.492000579833984,Z2,False,18R/36L,2025-01-20,22
738068,2025-01-20 22:58:37.424,2025-01-20 22:58:49.330,2025-01-20 23:01:06.053,148.629,Medium 2 (between 34000 kg to 136000 kg),-3.572967529296875,40.49189758300781,-3.573474884033203,40.49189292778403,Z3,False,18R/36L,2025-01-20,23
495150,2025-01-20 23:01:15.144,2025-01-20 23:01:33.229,2025-01-20 23:02:32.568,77.424,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.49177169799805,-3.5756440596147017,40.49199767031912,Z2,True,18R/36L,2025-01-20,23
34635a,2025-01-20 23:02:57.128,2025-01-20 23:03:07.310,2025-01-20 23:04:01.884,64.756,Heavy (larger than 136000 kg),-3.57611083984375,40.49171447753906,-3.5756378173828125,40.492000579833984,Z2,False,18R/36L,2025-01-20,23
0d0a9a,2025-01-20 23:07:14.409,2025-01-20 23:07:26.222,2025-01-20 23:09:41.827,147.418,Heavy (larger than 136000 kg),-3.576143438165838,40.49176490913003,-3.5756128484552554,40.49199767031912,Z2,False,18R/36L,2025-01-20,23
7812cf,2025-01-20 23:10:05.999,2025-01-20 23:10:16.108,2025-01-20 23:11:21.424,75.425,Heavy (larger than 136000 kg),-3.576143438165838,40.491741633011124,-3.575653076171875,40.49198913574219,Z2,False,18R/36L,2025-01-20,23
347343,2025-01-20 23:09:30.205,2025-01-20 23:12:03.760,2025-01-20 23:13:00.612,210.407,Heavy (larger than 136000 kg),-3.5728759765625,40.49058151245117,-3.573365644975142,40.49081058825477,Z1,True,18R/36L,2025-01-20,23
346384,2025-01-20 23:13:43.339,2025-01-20 23:13:55.857,2025-01-20 23:15:08.256,84.917,Heavy (larger than 136000 kg),-3.576141357421875,40.49182891845703,-3.5756072998046875,40.49201202392578,Z2,False,18R/36L,2025-01-20,23
3462c9,2025-01-20 23:14:57.350,2025-01-20 23:15:12.731,2025-01-20 23:16:50.044,112.694,Heavy (larger than 136000 kg),-3.576143438165838,40.49175327107058,-3.5756284540349785,40.49199767031912,Z2,False,18R/36L,2025-01-20,23
34520f,2025-01-20 23:14:09.506,2025-01-20 23:17:08.630,2025-01-20 23:18:16.321,246.815,Heavy (larger than 136000 kg),-3.57281494140625,40.49059295654297,-3.5733184814453125,40.4908332824707,Z1,True,18R/36L,2025-01-20,23
e80450,2025-01-20 23:18:16.119,2025-01-20 23:18:29.158,2025-01-20 23:19:50.691,94.572,Heavy (larger than 136000 kg),-3.5729217529296875,40.491851806640625,-3.5735015869140625,40.49184036254883,Z3,False,18R/36L,2025-01-20,23
347691,2025-01-20 23:20:05.512,2025-01-20 23:20:17.590,2025-01-20 23:21:22.841,77.329,Heavy (larger than 136000 kg),-3.576141357421875,40.49174880981445,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2025-01-20,23
34628d,2025-01-20 23:19:25.222,2025-01-20 23:21:47.180,2025-01-20 23:22:47.495,202.273,Heavy (larger than 136000 kg),-3.57281494140625,40.49058151245117,-3.573333740234375,40.49081039428711,Z1,True,18R/36L,2025-01-20,23
34628d,2025-01-20 11:35:17.944,2025-01-20 11:36:26.484,2025-01-20 23:22:47.495,42449.551,Heavy (larger than 136000 kg),-3.5377044677734375,40.47224807739258,-3.5342268510298296,40.46883793200477,KA6,False,18R/36L,2025-01-20,23
344502,2025-01-20 23:22:53.158,2025-01-20 23:23:56.611,2025-01-20 23:25:19.908,146.75,Heavy (larger than 136000 kg),-3.5728818720037285,40.490496360649495,-3.573318828235973,40.49081058825477,Z1,True,18R/36L,2025-01-20,23
