ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,lat,lon,holding_point,fecha_despegue,hora_despegue,runway
407fca,2024-12-05 12:14:36.704,2024-12-05 12:17:50.102,193.398,Medium 2 (between 34000 kg to 136000 kg),40.49754902467889,-3.574629696932706,Z3,2024-12-05,12,18R/36L
459053,2024-12-05 10:45:30.206,2024-12-05 10:47:26.982,116.776,Medium 1 (between 7000 kg and 34000 kg),40.50874328613281,-3.559234619140625,Y1,2024-12-05,10,18L/36R
3e377e,2024-12-05 09:36:53.492,2024-12-05 09:39:30.317,156.825,Light (less than 7000 kg),40.500972747802734,-3.5746612548828125,Z2,2024-12-05,9,18R/36L
48c2ac,2024-12-04 08:18:47.020,2024-12-04 08:20:30.121,103.101,Medium 2 (between 34000 kg to 136000 kg),40.50453186035156,-3.5592193603515625,Y1,2024-12-04,8,18L/36R
4ca95e,2024-12-01 09:57:46.163,2024-12-01 09:58:53.969,67.806,Medium 2 (between 34000 kg to 136000 kg),40.505381438691735,-3.5592269897460938,Y1,2024-12-01,9,18L/36R
34251a,2024-12-02 13:48:38.042,2024-12-02 13:49:37.201,59.159,Medium 1 (between 7000 kg and 34000 kg),40.50509262084961,-3.5592193603515625,Y1,2024-12-02,13,18L/36R
34251a,2024-12-05 15:35:34.188,2024-12-05 15:37:42.003,127.815,Medium 1 (between 7000 kg and 34000 kg),40.50499738272974,-3.5592269897460938,Y1,2024-12-05,15,18L/36R
344416,2024-12-01 10:33:42.882,2024-12-01 10:36:49.982,187.1,Medium 2 (between 34000 kg to 136000 kg),40.49812316894531,-3.57464599609375,Z4,2024-12-01,10,18R/36L
344416,2024-12-01 14:43:12.999,2024-12-01 14:45:59.727,166.728,Medium 2 (between 34000 kg to 136000 kg),40.498146057128906,-3.5746307373046875,Z4,2024-12-01,14,18R/36L
344416,2024-12-02 14:49:09.313,2024-12-02 14:51:13.217,123.904,Medium 2 (between 34000 kg to 136000 kg),40.49726486206055,-3.5746307373046875,Z3,2024-12-02,14,18R/36L
344416,2024-12-03 08:00:28.586,2024-12-03 08:02:15.247,106.661,Medium 2 (between 34000 kg to 136000 kg),40.497562408447266,-3.5746612548828125,Z3,2024-12-03,8,18R/36L
344416,2024-12-03 22:29:48.514,2024-12-03 22:30:57.583,69.069,Medium 2 (between 34000 kg to 136000 kg),40.498992919921875,-3.57464599609375,Z4,2024-12-03,22,18R/36L
344416,2024-12-04 15:17:21.825,2024-12-04 15:19:05.331,103.506,Medium 2 (between 34000 kg to 136000 kg),40.50614547729492,-3.5592041015625,Y2,2024-12-04,15,18L/36R
344416,2024-12-05 05:44:11.954,2024-12-05 05:45:27.150,75.196,Medium 2 (between 34000 kg to 136000 kg),40.497676849365234,-3.57464599609375,Z4,2024-12-05,5,18R/36L
344416,2024-12-05 18:57:58.837,2024-12-05 19:00:00.587,121.75,Medium 2 (between 34000 kg to 136000 kg),40.4985466003418,-3.574676513671875,Z4,2024-12-05,19,18R/36L
344416,2024-12-06 15:05:24.989,2024-12-06 15:08:03.639,158.65,Medium 2 (between 34000 kg to 136000 kg),40.49821472167969,-3.5746307373046875,Z4,2024-12-06,15,18R/36L
3cc158,2024-12-05 13:35:25.010,2024-12-05 13:36:12.764,47.754,Medium 1 (between 7000 kg and 34000 kg),40.50647541628045,-3.5592269897460938,Y2,2024-12-05,13,18L/36R
34448d,2024-12-02 10:20:54.607,2024-12-02 10:22:00.532,65.925,Medium 2 (between 34000 kg to 136000 kg),40.49189758300781,-3.554779052734375,K2,2024-12-02,10,14L/32R
34448d,2024-12-02 14:59:58.808,2024-12-02 15:01:29.678,90.87,Medium 2 (between 34000 kg to 136000 kg),40.49798583984375,-3.57464599609375,Z4,2024-12-02,15,18R/36L
34448d,2024-12-05 11:01:34.319,2024-12-05 11:02:37.928,63.609,Medium 2 (between 34000 kg to 136000 kg),40.498592376708984,-3.5746307373046875,Z4,2024-12-05,11,18R/36L
89617d,2024-12-06 21:01:02.072,2024-12-06 21:02:22.955,80.883,Heavy (larger than 136000 kg),40.506832122802734,-3.5592193603515625,Y3,2024-12-06,21,18L/36R
3465c9,2024-12-02 14:30:27.375,2024-12-02 14:31:49.341,81.966,Medium 2 (between 34000 kg to 136000 kg),40.50549781928628,-3.559398651123047,Y2,2024-12-02,14,18L/36R
3465c9,2024-12-06 18:29:33.471,2024-12-06 18:31:39.087,125.616,Medium 2 (between 34000 kg to 136000 kg),40.505836486816406,-3.5594024658203125,Y1,2024-12-06,18,18L/36R
3452c7,2024-12-01 08:39:20.707,2024-12-01 08:41:08.347,107.64,Medium 2 (between 34000 kg to 136000 kg),40.5069694519043,-3.5592193603515625,Y1,2024-12-01,8,18L/36R
3452c7,2024-12-03 07:09:03.152,2024-12-03 07:10:14.411,71.259,Medium 2 (between 34000 kg to 136000 kg),40.505435943603516,-3.5592193603515625,Y1,2024-12-03,7,18L/36R
3452c7,2024-12-04 07:52:18.463,2024-12-04 07:53:06.517,48.054,Medium 2 (between 34000 kg to 136000 kg),40.50058364868164,-3.5591888427734375,Y1,2024-12-04,7,18L/36R
3452c7,2024-12-05 10:58:26.488,2024-12-05 11:00:06.052,99.564,Medium 2 (between 34000 kg to 136000 kg),40.497711181640625,-3.57464599609375,Z3,2024-12-05,11,18R/36L
3452c7,2024-12-06 15:22:12.900,2024-12-06 15:25:12.471,179.571,Medium 2 (between 34000 kg to 136000 kg),40.49942275225106,-3.574660908092152,Z4,2024-12-06,15,18R/36L
3452c7,2024-12-06 18:55:25.460,2024-12-06 18:56:55.035,89.575,Medium 2 (between 34000 kg to 136000 kg),40.49914343882415,-3.5746453025124287,Z4,2024-12-06,18,18R/36L
347311,2024-12-02 14:30:15.502,2024-12-02 14:32:01.456,105.954,Medium 2 (between 34000 kg to 136000 kg),40.49776840209961,-3.5746612548828125,Z2,2024-12-02,14,18R/36L
347311,2024-12-06 14:43:05.076,2024-12-06 14:44:50.299,105.223,Medium 2 (between 34000 kg to 136000 kg),40.50611114501953,-3.5592498779296875,Y1,2024-12-06,14,18L/36R
34134d,2024-12-02 11:01:42.359,2024-12-02 11:03:17.263,94.904,Medium 2 (between 34000 kg to 136000 kg),40.49191620390294,-3.5547950051047583,K2,2024-12-02,11,14L/32R
34134d,2024-12-02 19:42:39.659,2024-12-02 19:44:36.680,117.021,Medium 2 (between 34000 kg to 136000 kg),40.50557928570246,-3.5592269897460938,Y1,2024-12-02,19,18L/36R
34134d,2024-12-04 11:02:53.370,2024-12-04 11:04:40.103,106.733,Medium 2 (between 34000 kg to 136000 kg),40.50483444989737,-3.5592269897460938,Y1,2024-12-04,11,18L/36R
34134d,2024-12-04 17:00:52.140,2024-12-04 17:01:56.763,64.623,Medium 2 (between 34000 kg to 136000 kg),40.505544371524095,-3.5592113841663706,Y1,2024-12-04,17,18L/36R
34134d,2024-12-05 15:32:46.986,2024-12-05 15:34:14.095,87.109,Medium 2 (between 34000 kg to 136000 kg),40.50593948364258,-3.559234619140625,Y1,2024-12-05,15,18L/36R
34134d,2024-12-06 15:30:48.716,2024-12-06 15:32:53.310,124.594,Medium 2 (between 34000 kg to 136000 kg),40.498526621673065,-3.574660908092152,Z4,2024-12-06,15,18R/36L
345688,2024-12-04 06:28:08.062,2024-12-04 06:30:04.819,116.757,Medium 2 (between 34000 kg to 136000 kg),40.498695373535156,-3.5746612548828125,Z4,2024-12-04,6,18R/36L
345688,2024-12-06 19:05:55.433,2024-12-06 19:07:32.878,97.445,Medium 2 (between 34000 kg to 136000 kg),40.499244689941406,-3.57464599609375,Z4,2024-12-06,19,18R/36L
4ca564,2024-12-04 13:31:51.605,2024-12-04 13:33:39.678,108.073,Medium 2 (between 34000 kg to 136000 kg),40.50484608795683,-3.5592269897460938,Y1,2024-12-04,13,18L/36R
4ca564,2024-12-06 13:16:44.432,2024-12-06 13:19:27.122,162.69,Medium 2 (between 34000 kg to 136000 kg),40.49943439031051,-3.574676513671875,Z4,2024-12-06,13,18R/36L
4ca564,2024-12-07 08:16:31.194,2024-12-07 08:18:53.703,142.509,Medium 2 (between 34000 kg to 136000 kg),40.49689729334944,-3.5746453025124287,Z2,2024-12-07,8,18R/36L
347646,2024-12-05 15:52:01.639,2024-12-05 15:54:22.166,140.527,Medium 2 (between 34000 kg to 136000 kg),40.494667053222656,-3.5746307373046875,Z2,2024-12-05,15,18R/36L
347646,2024-12-06 16:06:31.823,2024-12-06 16:08:40.951,129.128,Medium 2 (between 34000 kg to 136000 kg),40.494163513183594,-3.5746307373046875,Z2,2024-12-06,16,18R/36L
39a203,2024-12-02 22:03:53.097,2024-12-02 22:08:08.342,255.245,Medium 2 (between 34000 kg to 136000 kg),40.49834060668945,-3.574615478515625,Z4,2024-12-02,22,18R/36L
4cadff,2024-12-05 05:50:20.352,2024-12-05 05:52:31.346,130.994,Medium 2 (between 34000 kg to 136000 kg),40.49790573120117,-3.5746612548828125,Z2,2024-12-05,5,18R/36L
3444c4,2024-12-01 11:09:11.168,2024-12-01 11:12:30.498,199.33,Heavy (larger than 136000 kg),40.49834060668945,-3.5746307373046875,Z3,2024-12-01,11,18R/36L
3444c4,2024-12-02 11:54:08.869,2024-12-02 11:55:46.712,97.843,Heavy (larger than 136000 kg),40.48112869262695,-3.5721893310546875,LE,2024-12-02,11,14R/32L
3444c4,2024-12-03 11:43:01.038,2024-12-03 11:44:52.035,110.997,Heavy (larger than 136000 kg),40.49846649169922,-3.57464599609375,Z1,2024-12-03,11,18R/36L
3444c4,2024-12-04 11:50:37.212,2024-12-04 11:52:47.460,130.248,Heavy (larger than 136000 kg),40.49750518798828,-3.5746307373046875,Z3,2024-12-04,11,18R/36L
3444c4,2024-12-05 11:36:00.246,2024-12-05 11:37:57.573,117.327,Heavy (larger than 136000 kg),40.49839782714844,-3.57464599609375,Z1,2024-12-05,11,18R/36L
345583,2024-12-01 19:24:35.599,2024-12-01 19:25:27.531,51.932,Medium 2 (between 34000 kg to 136000 kg),40.49884084927834,-3.574629696932706,Z4,2024-12-01,19,18R/36L
345583,2024-12-02 11:11:45.678,2024-12-02 11:16:02.232,256.554,Medium 2 (between 34000 kg to 136000 kg),40.48172126382084,-3.5728038441051138,LD,2024-12-02,11,14R/32L
345583,2024-12-03 08:27:37.339,2024-12-03 08:28:29.477,52.138,Medium 2 (between 34000 kg to 136000 kg),40.50548618122683,-3.5592269897460938,Y1,2024-12-03,8,18L/36R
345583,2024-12-04 18:52:54.159,2024-12-04 18:54:10.118,75.959,Medium 2 (between 34000 kg to 136000 kg),40.49893569946289,-3.5746307373046875,Z4,2024-12-04,18,18R/36L
345583,2024-12-05 06:54:28.075,2024-12-05 06:56:37.578,129.503,Medium 2 (between 34000 kg to 136000 kg),40.50596237182617,-3.5592193603515625,Y1,2024-12-05,6,18L/36R
345583,2024-12-05 15:07:08.271,2024-12-05 15:11:27.650,259.379,Medium 2 (between 34000 kg to 136000 kg),40.50627136230469,-3.5592193603515625,Y1,2024-12-05,15,18L/36R
347604,2024-12-04 14:55:19.566,2024-12-04 14:58:33.309,193.743,Heavy (larger than 136000 kg),40.49818911794888,-3.5746453025124287,Z2,2024-12-04,14,18R/36L
347604,2024-12-05 23:29:33.027,2024-12-05 23:31:13.165,100.138,Heavy (larger than 136000 kg),40.49793308064089,-3.5746453025124287,Z2,2024-12-05,23,18R/36L
4d2216,2024-12-07 12:44:00.591,2024-12-07 12:45:39.279,98.688,Medium 2 (between 34000 kg to 136000 kg),40.50516128540039,-3.5592041015625,Y1,2024-12-07,12,18L/36R
440b5f,2024-12-06 07:07:15.642,2024-12-06 07:08:50.791,95.149,Medium 2 (between 34000 kg to 136000 kg),40.50509262084961,-3.5592193603515625,Y1,2024-12-06,7,18L/36R
344449,2024-12-01 16:02:59.403,2024-12-01 16:05:54.293,174.89,Medium 2 (between 34000 kg to 136000 kg),40.49937620001324,-3.5746453025124287,Z4,2024-12-01,16,18R/36L
344449,2024-12-02 09:47:56.036,2024-12-02 09:49:31.931,95.895,Medium 2 (between 34000 kg to 136000 kg),40.492183685302734,-3.5550689697265625,K2,2024-12-02,9,14L/32R
344449,2024-12-02 15:23:54.045,2024-12-02 15:25:52.297,118.252,Medium 2 (between 34000 kg to 136000 kg),40.505451267048464,-3.5592113841663706,Y1,2024-12-02,15,18L/36R
344449,2024-12-03 11:05:39.372,2024-12-03 11:07:20.627,101.255,Medium 2 (between 34000 kg to 136000 kg),40.50545883178711,-3.559234619140625,Y1,2024-12-03,11,18L/36R
344449,2024-12-05 15:33:45.294,2024-12-05 15:35:41.780,116.486,Medium 2 (between 34000 kg to 136000 kg),40.50661507299391,-3.559242595325817,Y1,2024-12-05,15,18L/36R
344449,2024-12-06 11:14:57.531,2024-12-06 11:16:40.120,102.589,Medium 2 (between 34000 kg to 136000 kg),40.49846649169922,-3.57464599609375,Z4,2024-12-06,11,18R/36L
344449,2024-12-07 06:52:34.405,2024-12-07 06:54:24.595,110.19,Medium 2 (between 34000 kg to 136000 kg),40.49888740151615,-3.574629696932706,Z4,2024-12-07,6,18R/36L
347206,2024-12-01 11:15:01.734,2024-12-01 11:15:42.683,40.949,Heavy (larger than 136000 kg),40.50594006554555,-3.559242595325817,Y2,2024-12-01,11,18L/36R
347206,2024-12-06 23:11:46.921,2024-12-06 23:12:56.383,69.462,Heavy (larger than 136000 kg),40.497374453787074,-3.574660908092152,Z1,2024-12-06,23,18R/36L
406445,2024-12-05 12:08:37.487,2024-12-05 12:11:49.944,192.457,Medium 2 (between 34000 kg to 136000 kg),40.49820075600834,-3.574629696932706,Z2,2024-12-05,12,18R/36L
34714d,2024-12-04 14:05:14.011,2024-12-04 14:07:43.857,149.846,Medium 2 (between 34000 kg to 136000 kg),40.505802154541016,-3.5592193603515625,Y1,2024-12-04,14,18L/36R
3472c9,2024-12-02 10:42:59.486,2024-12-02 10:45:32.921,153.435,Medium 2 (between 34000 kg to 136000 kg),40.480350494384766,-3.5714263916015625,LC,2024-12-02,10,14R/32L
3472c9,2024-12-03 10:43:42.985,2024-12-03 10:46:18.541,155.556,Medium 2 (between 34000 kg to 136000 kg),40.49769973754883,-3.57464599609375,Z4,2024-12-03,10,18R/36L
3472c9,2024-12-05 07:08:28.284,2024-12-05 07:09:57.440,89.156,Medium 2 (between 34000 kg to 136000 kg),40.505404714810645,-3.5592113841663706,Y1,2024-12-05,7,18L/36R
3472c9,2024-12-05 16:11:53.756,2024-12-05 16:14:24.845,151.089,Medium 2 (between 34000 kg to 136000 kg),40.498643002267606,-3.5746453025124287,Z4,2024-12-05,16,18R/36L
3472c9,2024-12-06 05:36:52.649,2024-12-06 05:38:20.408,87.759,Medium 2 (between 34000 kg to 136000 kg),40.49824905395508,-3.57464599609375,Z4,2024-12-06,5,18R/36L
3472c9,2024-12-06 13:03:49.165,2024-12-06 13:05:51.725,122.56,Medium 2 (between 34000 kg to 136000 kg),40.49802017211914,-3.5746612548828125,Z4,2024-12-06,13,18R/36L
3472c9,2024-12-06 20:05:46.105,2024-12-06 20:07:30.717,104.612,Medium 2 (between 34000 kg to 136000 kg),40.498317136602886,-3.574676513671875,Z4,2024-12-06,20,18R/36L
3472c9,2024-12-07 11:36:44.726,2024-12-07 11:39:04.689,139.963,Medium 2 (between 34000 kg to 136000 kg),40.498386964959614,-3.5746453025124287,Z4,2024-12-07,11,18R/36L
3472c9,2024-12-07 19:21:22.609,2024-12-07 19:22:57.972,95.363,Medium 2 (between 34000 kg to 136000 kg),40.4974479675293,-3.574676513671875,Z4,2024-12-07,19,18R/36L
4d02a5,2024-12-03 08:31:01.234,2024-12-03 08:33:23.490,142.256,Light (less than 7000 kg),40.49867791644597,-3.574676513671875,Z4,2024-12-03,8,18R/36L
346456,2024-12-02 11:47:20.008,2024-12-02 11:48:59.762,99.754,Heavy (larger than 136000 kg),40.480941513837394,-3.5720079595392398,LE,2024-12-02,11,14R/32L
343385,2024-12-01 16:06:53.781,2024-12-01 16:08:28.394,94.613,Medium 2 (between 34000 kg to 136000 kg),40.49824730824616,-3.574816963889382,Z4,2024-12-01,16,18R/36L
343385,2024-12-02 15:06:46.438,2024-12-02 15:09:31.808,165.37,Medium 2 (between 34000 kg to 136000 kg),40.49795635675979,-3.574816963889382,Z4,2024-12-02,15,18R/36L
343385,2024-12-03 09:13:38.282,2024-12-03 09:15:17.031,98.749,Medium 2 (between 34000 kg to 136000 kg),40.49806109929489,-3.574816963889382,Z4,2024-12-03,9,18R/36L
343385,2024-12-03 16:16:02.180,2024-12-03 16:19:15.711,193.531,Medium 2 (between 34000 kg to 136000 kg),40.4981689453125,-3.5748291015625,Z4,2024-12-03,16,18R/36L
343385,2024-12-05 06:38:02.155,2024-12-05 06:40:49.594,167.439,Medium 2 (between 34000 kg to 136000 kg),40.497921442581436,-3.574801358309659,Z4,2024-12-05,6,18R/36L
343385,2024-12-05 10:50:50.549,2024-12-05 10:53:41.964,171.415,Medium 2 (between 34000 kg to 136000 kg),40.50590515136719,-3.5594024658203125,Y1,2024-12-05,10,18L/36R
343385,2024-12-06 08:08:23.807,2024-12-06 08:10:24.328,120.521,Medium 2 (between 34000 kg to 136000 kg),40.497562408447266,-3.5748138427734375,Z3,2024-12-06,8,18R/36L
343385,2024-12-06 14:51:59.987,2024-12-06 14:54:57.264,177.277,Medium 2 (between 34000 kg to 136000 kg),40.4985237121582,-3.5748291015625,Z3,2024-12-06,14,18R/36L
71be23,2024-12-03 14:51:20.861,2024-12-03 14:54:36.511,195.65,Heavy (larger than 136000 kg),40.49804946123543,-3.5746453025124287,Z1,2024-12-03,14,18R/36L
71be23,2024-12-06 14:44:48.055,2024-12-06 14:48:57.375,249.32,Heavy (larger than 136000 kg),40.49811928959216,-3.5746453025124287,Z1,2024-12-06,14,18R/36L
4cae4c,2024-12-06 14:52:26.572,2024-12-06 14:54:15.228,108.656,Medium 2 (between 34000 kg to 136000 kg),40.505401611328125,-3.559234619140625,Y1,2024-12-06,14,18L/36R
345388,2024-12-01 07:24:48.724,2024-12-01 07:26:41.799,113.075,Medium 2 (between 34000 kg to 136000 kg),40.50453186035156,-3.5592041015625,Y1,2024-12-01,7,18L/36R
345388,2024-12-06 06:50:31.838,2024-12-06 06:52:07.735,95.897,Medium 2 (between 34000 kg to 136000 kg),40.49870119256488,-3.574660908092152,Z4,2024-12-06,6,18R/36L
345388,2024-12-06 10:49:13.035,2024-12-06 10:50:48.996,95.961,Medium 2 (between 34000 kg to 136000 kg),40.498329162597656,-3.57464599609375,Z4,2024-12-06,10,18R/36L
345543,2024-12-01 08:33:23.606,2024-12-01 08:36:10.076,166.47,Medium 2 (between 34000 kg to 136000 kg),40.5058708190918,-3.5592193603515625,Y1,2024-12-01,8,18L/36R
345543,2024-12-04 06:44:54.343,2024-12-04 06:46:29.016,94.673,Medium 2 (between 34000 kg to 136000 kg),40.50604248046875,-3.559234619140625,Y1,2024-12-04,6,18L/36R
345543,2024-12-05 15:29:11.627,2024-12-05 15:30:38.458,86.831,Medium 2 (between 34000 kg to 136000 kg),40.506614685058594,-3.5592193603515625,Y1,2024-12-05,15,18L/36R
345543,2024-12-07 07:37:43.182,2024-12-07 07:39:28.714,105.532,Medium 2 (between 34000 kg to 136000 kg),40.505001068115234,-3.5592193603515625,Y1,2024-12-07,7,18L/36R
342189,2024-12-02 05:55:35.324,2024-12-02 05:58:13.335,158.011,Medium 2 (between 34000 kg to 136000 kg),40.49846649169922,-3.57464599609375,Z4,2024-12-02,5,18R/36L
342189,2024-12-04 12:24:20.040,2024-12-04 12:25:39.229,79.189,Medium 2 (between 34000 kg to 136000 kg),40.505148677502646,-3.5592113841663706,Y1,2024-12-04,12,18L/36R
342189,2024-12-05 11:00:12.156,2024-12-05 11:01:34.522,82.366,Medium 2 (between 34000 kg to 136000 kg),40.50603317002118,-3.5592269897460938,Y1,2024-12-05,11,18L/36R
342189,2024-12-05 19:51:39.847,2024-12-05 19:52:47.340,67.493,Medium 2 (between 34000 kg to 136000 kg),40.505265058097194,-3.5592582009055396,Y1,2024-12-05,19,18L/36R
342189,2024-12-07 08:22:41.766,2024-12-07 08:24:21.264,99.498,Medium 2 (between 34000 kg to 136000 kg),40.50494384765625,-3.5592041015625,Y1,2024-12-07,8,18L/36R
347302,2024-12-02 20:00:46.430,2024-12-02 20:02:22.537,96.107,Medium 2 (between 34000 kg to 136000 kg),40.504624964827194,-3.559242595325817,Y1,2024-12-02,20,18L/36R
06a30d,2024-12-06 07:22:57.203,2024-12-06 07:24:06.911,69.708,Heavy (larger than 136000 kg),40.50447367005429,-3.5591957785866475,Y1,2024-12-06,7,18L/36R
34768d,2024-12-01 17:49:59.544,2024-12-01 17:51:43.577,104.033,Medium 2 (between 34000 kg to 136000 kg),40.504669189453125,-3.5592041015625,Y1,2024-12-01,17,18L/36R
344304,2024-12-01 12:13:29.172,2024-12-01 12:16:13.227,164.055,Heavy (larger than 136000 kg),40.498443603515625,-3.5746307373046875,Z3,2024-12-01,12,18R/36L
344304,2024-12-04 11:32:37.115,2024-12-04 11:35:16.825,159.71,Heavy (larger than 136000 kg),40.497211520954714,-3.5746453025124287,Z3,2024-12-04,11,18R/36L
344304,2024-12-06 11:11:04.665,2024-12-06 11:13:01.251,116.586,Heavy (larger than 136000 kg),40.49728775024414,-3.5746307373046875,Z1,2024-12-06,11,18R/36L
3453c1,2024-12-02 09:36:46.600,2024-12-02 09:38:11.959,85.359,Medium 2 (between 34000 kg to 136000 kg),40.47982406616211,-3.5708770751953125,LA,2024-12-02,9,14R/32L
3453c1,2024-12-02 14:28:00.266,2024-12-02 14:30:33.635,153.369,Medium 2 (between 34000 kg to 136000 kg),40.4985466003418,-3.5746612548828125,Z2,2024-12-02,14,18R/36L
3453c1,2024-12-04 11:28:06.879,2024-12-04 11:29:42.109,95.23,Medium 2 (between 34000 kg to 136000 kg),40.497374453787074,-3.5746453025124287,Z2,2024-12-04,11,18R/36L
3453c1,2024-12-05 15:56:12.692,2024-12-05 15:57:54.673,101.981,Medium 2 (between 34000 kg to 136000 kg),40.507185337907174,-3.559242595325817,Y2,2024-12-05,15,18L/36R
3453c1,2024-12-06 19:15:08.393,2024-12-06 19:17:07.075,118.682,Medium 2 (between 34000 kg to 136000 kg),40.49894714355469,-3.574676513671875,Z2,2024-12-06,19,18R/36L
344417,2024-12-01 08:28:09.836,2024-12-01 08:30:09.718,119.882,Medium 2 (between 34000 kg to 136000 kg),40.50542449951172,-3.5592193603515625,Y1,2024-12-01,8,18L/36R
344417,2024-12-02 11:06:54.697,2024-12-02 11:08:33.045,98.348,Medium 2 (between 34000 kg to 136000 kg),40.48021995415122,-3.5712432861328125,LD,2024-12-02,11,14R/32L
344417,2024-12-02 15:26:55.643,2024-12-02 15:28:38.407,102.764,Medium 2 (between 34000 kg to 136000 kg),40.505334886453916,-3.5591957785866475,Y1,2024-12-02,15,18L/36R
344417,2024-12-03 15:08:38.077,2024-12-03 15:10:03.283,85.206,Medium 2 (between 34000 kg to 136000 kg),40.498643002267606,-3.574660908092152,Z4,2024-12-03,15,18R/36L
344417,2024-12-05 08:25:37.235,2024-12-05 08:27:14.604,97.369,Medium 2 (between 34000 kg to 136000 kg),40.50509262084961,-3.5592041015625,Y1,2024-12-05,8,18L/36R
344417,2024-12-06 06:50:54.412,2024-12-06 06:52:02.804,68.392,Medium 2 (between 34000 kg to 136000 kg),40.50508117675781,-3.5592193603515625,Y1,2024-12-06,6,18L/36R
344417,2024-12-07 07:23:59.266,2024-12-07 07:25:18.842,79.576,Medium 2 (between 34000 kg to 136000 kg),40.497921442581436,-3.574614091352983,Z4,2024-12-07,7,18R/36L
3475c7,2024-12-02 23:28:47.159,2024-12-02 23:31:42.467,175.308,Heavy (larger than 136000 kg),40.49696731567383,-3.57464599609375,Z1,2024-12-02,23,18R/36L
3475c7,2024-12-05 23:33:35.337,2024-12-05 23:35:02.122,86.785,Heavy (larger than 136000 kg),40.49788652840307,-3.5746453025124287,Z3,2024-12-05,23,18R/36L
39a2e3,2024-12-06 16:17:43.406,2024-12-06 16:19:29.679,106.273,Medium 2 (between 34000 kg to 136000 kg),40.505699157714844,-3.5592193603515625,Y1,2024-12-06,16,18L/36R
06a2ec,2024-12-05 20:40:50.506,2024-12-05 20:42:06.197,75.691,Heavy (larger than 136000 kg),40.506866455078125,-3.5592041015625,Y2,2024-12-05,20,18L/36R
e07211,2024-12-01 18:20:48.323,2024-12-01 18:23:31.117,162.794,Heavy (larger than 136000 kg),40.498558044433594,-3.57464599609375,Z2,2024-12-01,18,18R/36L
34604b,2024-12-01 10:46:31.240,2024-12-01 10:48:37.191,125.951,Medium 2 (between 34000 kg to 136000 kg),40.49843215942383,-3.57464599609375,Z4,2024-12-01,10,18R/36L
34604b,2024-12-03 15:03:13.808,2024-12-03 15:04:39.754,85.946,Medium 2 (between 34000 kg to 136000 kg),40.49820327758789,-3.57464599609375,Z2,2024-12-03,15,18R/36L
34604b,2024-12-04 14:52:02.975,2024-12-04 14:53:26.513,83.538,Medium 2 (between 34000 kg to 136000 kg),40.505823684951004,-3.5592269897460938,Y1,2024-12-04,14,18L/36R
34604b,2024-12-05 15:48:01.885,2024-12-05 15:50:22.048,140.163,Medium 2 (between 34000 kg to 136000 kg),40.49858481197034,-3.5746453025124287,Z4,2024-12-05,15,18R/36L
34604b,2024-12-06 11:13:01.489,2024-12-06 11:15:06.803,125.314,Medium 2 (between 34000 kg to 136000 kg),40.50582504272461,-3.5592193603515625,Y1,2024-12-06,11,18L/36R
34604b,2024-12-06 15:36:03.446,2024-12-06 15:38:46.045,162.599,Medium 2 (between 34000 kg to 136000 kg),40.499141693115234,-3.5746612548828125,Z4,2024-12-06,15,18R/36L
34604b,2024-12-07 12:48:25.491,2024-12-07 12:49:22.052,56.561,Medium 2 (between 34000 kg to 136000 kg),40.50537872314453,-3.5592193603515625,Y1,2024-12-07,12,18L/36R
34604b,2024-12-07 16:47:22.266,2024-12-07 16:51:06.725,224.459,Medium 2 (between 34000 kg to 136000 kg),40.49901542017015,-3.574660908092152,Z4,2024-12-07,16,18R/36L
4ca565,2024-12-06 19:29:16.196,2024-12-06 19:30:35.327,79.131,Medium 2 (between 34000 kg to 136000 kg),40.50573058047537,-3.5592269897460938,Y1,2024-12-06,19,18L/36R
4ca565,2024-12-07 05:06:10.642,2024-12-07 05:07:34.704,84.062,Medium 2 (between 34000 kg to 136000 kg),40.49863136420816,-3.5746453025124287,Z2,2024-12-07,5,18R/36L
e8026c,2024-12-06 23:58:43.994,2024-12-07 00:00:08.407,84.413,Heavy (larger than 136000 kg),40.4979796328787,-3.5746453025124287,Z3,2024-12-07,0,18R/36L
347643,2024-12-02 23:23:35.887,2024-12-02 23:26:26.927,171.04,Heavy (larger than 136000 kg),40.49797439575195,-3.5746307373046875,Z2,2024-12-02,23,18R/36L
347553,2024-12-01 10:59:00.754,2024-12-01 11:01:55.030,174.276,Medium 2 (between 34000 kg to 136000 kg),40.497095140360166,-3.5746453025124287,Z3,2024-12-01,11,18R/36L
347553,2024-12-02 11:20:41.484,2024-12-02 11:28:12.220,450.736,Medium 2 (between 34000 kg to 136000 kg),40.481674711583025,-3.5727414217862217,LD,2024-12-02,11,14R/32L
347553,2024-12-03 11:47:06.563,2024-12-03 11:48:37.092,90.529,Medium 2 (between 34000 kg to 136000 kg),40.5055046081543,-3.5592193603515625,Y1,2024-12-03,11,18L/36R
347553,2024-12-04 17:56:48.525,2024-12-04 18:00:05.712,197.187,Medium 2 (between 34000 kg to 136000 kg),40.49806594848633,-3.5746307373046875,Z4,2024-12-04,18,18R/36L
347553,2024-12-05 15:37:59.923,2024-12-05 15:40:31.191,151.268,Medium 2 (between 34000 kg to 136000 kg),40.49872446868379,-3.574660908092152,Z4,2024-12-05,15,18R/36L
