icao,hour,day,on_ground_min,on_ground_max,ground,flying
3452C7,7,5,0.0,0.0,1.0,0.0
34635A,7,5,0.0,0.0,1.0,0.0
4CAFC1,15,5,0.0,0.0,1.0,0.0
461F67,15,5,0.0,0.0,1.0,0.0
344646,15,5,0.0,0.0,1.0,0.0
346499,15,5,0.0,0.0,1.0,0.0
3444C9,15,5,0.0,0.0,1.0,0.0
4911EC,15,5,0.0,0.0,1.0,0.0
4951CC,16,5,0.0,0.0,1.0,0.0
3C64A5,16,5,0.0,0.0,1.0,0.0
3461CD,16,5,0.0,1.0,1.0,1.0
347312,16,5,0.0,0.0,1.0,0.0
407685,16,5,0.0,0.0,1.0,0.0
4D2330,16,5,0.0,0.0,1.0,0.0
4B18F4,16,5,0.0,0.0,1.0,0.0
4CA760,16,5,1.0,1.0,0.0,1.0
396444,16,5,0.0,0.0,1.0,0.0
4B18F4,17,5,0.0,0.0,1.0,0.0
406E65,17,5,0.0,0.0,1.0,0.0
4CADA4,17,5,0.0,0.0,1.0,0.0
406D95,17,5,0.0,0.0,1.0,0.0
394C0C,17,5,0.0,0.0,1.0,0.0
407573,17,5,0.0,0.0,1.0,0.0
495297,17,5,0.0,0.0,1.0,0.0
4CA703,18,5,0.0,0.0,1.0,0.0
4CADF9,18,5,0.0,0.0,1.0,0.0
4D2449,18,5,0.0,0.0,1.0,0.0
471F3D,18,5,0.0,0.0,1.0,0.0
343650,18,5,0.0,1.0,1.0,1.0
3451DA,18,5,0.0,1.0,1.0,1.0
502D5C,9,4,0.0,0.0,1.0,0.0
4CAE1B,9,4,0.0,0.0,1.0,0.0
345101,9,4,0.0,0.0,1.0,0.0
344156,9,4,0.0,0.0,1.0,0.0
4951CE,9,4,0.0,0.0,1.0,0.0
4A2AAC,9,4,0.0,0.0,1.0,0.0
4CAA5C,9,4,0.0,0.0,1.0,0.0
345108,10,4,0.0,0.0,1.0,0.0
3451CC,10,4,0.0,0.0,1.0,0.0
4CADE3,10,4,0.0,0.0,1.0,0.0
A4DFA6,10,4,0.0,0.0,1.0,0.0
484160,10,4,0.0,0.0,1.0,0.0
440C31,10,4,0.0,0.0,1.0,0.0
780AAC,10,4,0.0,0.0,1.0,0.0
400AFC,10,4,0.0,0.0,1.0,0.0
406015,10,4,0.0,0.0,1.0,0.0
3542C3,10,4,0.0,0.0,1.0,0.0
347646,11,4,0.0,0.0,1.0,0.0
44D2AB,11,4,0.0,0.0,1.0,0.0
345353,11,4,0.0,0.0,1.0,0.0
4CADF7,11,4,0.0,0.0,1.0,0.0
407F0E,11,4,0.0,0.0,1.0,0.0
3444DA,11,4,0.0,0.0,1.0,0.0
346083,11,4,0.0,0.0,1.0,0.0
4D217A,11,4,0.0,0.0,1.0,0.0
407178,11,4,0.0,0.0,1.0,0.0
4CA564,11,4,1.0,1.0,0.0,1.0
4CADFA,12,4,0.0,0.0,1.0,0.0
407E53,12,4,0.0,0.0,1.0,0.0
4BB069,12,4,0.0,0.0,1.0,0.0
45A5D6,12,4,0.0,0.0,1.0,0.0
407F38,12,4,0.0,0.0,1.0,0.0
345685,12,4,0.0,0.0,1.0,0.0
343650,14,3,0.0,0.0,1.0,0.0
4D220B,14,3,0.0,0.0,1.0,0.0
3CC82C,14,3,0.0,0.0,1.0,0.0
4400C8,14,3,0.0,0.0,1.0,0.0
E8045B,14,3,0.0,0.0,1.0,0.0
34650F,14,3,0.0,0.0,1.0,0.0
48AF03,15,3,0.0,0.0,1.0,0.0
34304F,15,3,0.0,0.0,1.0,0.0
4D24C1,15,3,0.0,0.0,1.0,0.0
495290,15,3,0.0,0.0,1.0,0.0
5084C5,15,3,0.0,0.0,1.0,0.0
347691,16,3,0.0,0.0,1.0,0.0
4CADF4,16,3,0.0,0.0,1.0,0.0
4B027D,16,3,0.0,0.0,1.0,0.0
3455D5,16,3,0.0,0.0,1.0,0.0
342059,16,3,0.0,0.0,1.0,0.0
06A1E6,16,3,0.0,0.0,1.0,0.0
342211,16,3,0.0,0.0,1.0,0.0
346555,16,3,1.0,1.0,0.0,1.0
34750B,16,3,0.0,0.0,1.0,0.0
346316,16,3,0.0,0.0,1.0,0.0
4D22B3,16,3,0.0,0.0,1.0,0.0
345698,16,3,0.0,0.0,1.0,0.0
495298,17,3,0.0,0.0,1.0,0.0
34324E,17,3,0.0,0.0,1.0,0.0
405F11,17,3,0.0,0.0,1.0,0.0
3C56EB,17,3,0.0,0.0,1.0,0.0
44014A,17,3,0.0,0.0,1.0,0.0
4D245C,18,3,0.0,0.0,1.0,0.0
4CA97C,18,3,0.0,0.0,1.0,0.0
346111,8,2,0.0,0.0,1.0,0.0
4D242B,8,2,0.0,0.0,1.0,0.0
346555,8,2,0.0,0.0,1.0,0.0
4952CD,8,2,0.0,0.0,1.0,0.0
346613,9,2,0.0,0.0,1.0,0.0
4BB853,9,2,0.0,0.0,1.0,0.0
346204,9,2,0.0,0.0,1.0,0.0
47C0D9,9,2,0.0,0.0,1.0,0.0
48C220,9,2,0.0,0.0,1.0,0.0
392AF2,10,2,0.0,0.0,1.0,0.0
344115,10,2,1.0,1.0,0.0,1.0
4D2288,10,2,0.0,0.0,1.0,0.0
896169,10,2,0.0,0.0,1.0,0.0
346155,10,2,0.0,0.0,1.0,0.0
343694,10,2,0.0,0.0,1.0,0.0
AABF87,10,2,0.0,1.0,1.0,1.0
347247,10,2,0.0,0.0,1.0,0.0
4CAE6C,11,2,0.0,0.0,1.0,0.0
342352,11,2,1.0,1.0,0.0,1.0
4072C7,11,2,0.0,0.0,1.0,0.0
344197,11,2,0.0,0.0,1.0,0.0
4866E2,11,2,0.0,0.0,1.0,0.0
346609,11,2,0.0,0.0,1.0,0.0
407E46,11,2,0.0,0.0,1.0,0.0
392AEB,11,2,0.0,0.0,1.0,0.0
3475C7,11,2,0.0,0.0,1.0,0.0
34754C,11,2,0.0,0.0,1.0,0.0
3444CC,12,2,0.0,0.0,1.0,0.0
4B1801,12,2,0.0,0.0,1.0,0.0
39CEA8,19,2,0.0,0.0,1.0,0.0
345642,20,2,0.0,0.0,1.0,0.0
34508C,20,2,0.0,0.0,1.0,0.0
3423C4,20,2,0.0,0.0,1.0,0.0
4952C3,20,2,0.0,0.0,1.0,0.0
40666B,20,2,0.0,0.0,1.0,0.0
344417,21,2,0.0,0.0,1.0,0.0
738051,21,2,0.0,0.0,1.0,0.0
4CA8D6,21,2,0.0,0.0,1.0,0.0
348213,21,2,0.0,0.0,1.0,0.0
344698,21,2,0.0,0.0,1.0,0.0
406B91,22,2,0.0,0.0,1.0,0.0
3C64A7,22,2,0.0,0.0,1.0,0.0
4CA4EC,22,2,0.0,0.0,1.0,0.0
347643,23,2,0.0,0.0,1.0,0.0
4D2274,0,3,0.0,0.0,1.0,0.0
3420D5,2,3,0.0,1.0,1.0,1.0
344115,2,3,1.0,1.0,0.0,1.0
34764A,3,3,0.0,0.0,1.0,0.0
347518,4,3,0.0,1.0,1.0,1.0
485A33,5,3,0.0,0.0,1.0,0.0
34538E,5,3,0.0,0.0,1.0,0.0
4CA73B,11,1,0.0,0.0,1.0,0.0
347311,11,1,0.0,0.0,1.0,0.0
345388,12,1,0.0,0.0,1.0,0.0
347349,12,1,0.0,0.0,1.0,0.0
3964E1,12,1,0.0,0.0,1.0,0.0
34660E,12,1,0.0,0.0,1.0,0.0
34745A,12,1,0.0,0.0,1.0,0.0
AA6CCB,12,1,0.0,0.0,1.0,0.0
39D303,12,1,0.0,0.0,1.0,0.0
44CDD1,12,1,0.0,0.0,1.0,0.0
4CA5C8,12,1,0.0,0.0,1.0,0.0
40812E,12,1,0.0,0.0,1.0,0.0
40756C,12,1,0.0,0.0,1.0,0.0
020095,12,1,0.0,0.0,1.0,0.0
39C420,13,1,0.0,0.0,1.0,0.0
341646,13,1,0.0,0.0,1.0,0.0
344498,13,1,0.0,0.0,1.0,0.0
A560F3,13,1,0.0,0.0,1.0,0.0
440D10,13,1,0.0,0.0,1.0,0.0
4CA2D5,13,1,0.0,0.0,1.0,0.0
020123,13,1,0.0,0.0,1.0,0.0
49520F,13,1,0.0,0.0,1.0,0.0
34530E,13,1,0.0,0.0,1.0,0.0
346547,13,1,0.0,0.0,1.0,0.0
495293,13,1,0.0,0.0,1.0,0.0
345583,13,1,0.0,0.0,1.0,0.0
407176,13,1,0.0,0.0,1.0,0.0
501C16,13,1,0.0,0.0,1.0,0.0
4CA8D7,13,1,0.0,0.0,1.0,0.0
4D2489,13,1,0.0,0.0,1.0,0.0
3415CE,14,1,0.0,0.0,1.0,0.0
344216,14,1,0.0,0.0,1.0,0.0
4951D5,14,1,0.0,0.0,1.0,0.0
344217,14,1,0.0,0.0,1.0,0.0
4CA73B,14,1,0.0,0.0,1.0,0.0
4BB183,14,1,0.0,0.0,1.0,0.0
493289,14,1,0.0,0.0,1.0,0.0
3E4053,14,1,0.0,0.0,1.0,0.0
34750B,14,1,0.0,0.0,1.0,0.0
344416,14,1,0.0,0.0,1.0,0.0
3451D3,14,1,0.0,0.0,1.0,0.0
4CA75F,15,1,0.0,0.0,1.0,0.0
34750A,15,1,0.0,0.0,1.0,0.0
34635A,15,1,0.0,0.0,1.0,0.0
34134E,11,7,0.0,1.0,1.0,1.0
511170,11,7,0.0,0.0,1.0,0.0
440D10,12,7,0.0,0.0,1.0,0.0
3964EF,12,7,0.0,0.0,1.0,0.0
3C66AF,12,7,0.0,0.0,1.0,0.0
AA28F2,12,7,0.0,0.0,1.0,0.0
34750B,12,7,0.0,0.0,1.0,0.0
345615,12,7,0.0,0.0,1.0,0.0
4CAE49,12,7,0.0,0.0,1.0,0.0
4076CD,12,7,0.0,0.0,1.0,0.0
34538E,12,7,0.0,0.0,1.0,0.0
342188,12,7,0.0,0.0,1.0,0.0
34640E,12,7,0.0,0.0,1.0,0.0
4CACB5,12,7,0.0,0.0,1.0,0.0
347387,12,7,0.0,0.0,1.0,0.0
4D2465,12,7,0.0,0.0,1.0,0.0
4CA621,12,7,0.0,0.0,1.0,0.0
3C49C9,13,7,0.0,0.0,1.0,0.0
34538E,13,7,0.0,0.0,1.0,0.0
4CAA40,13,7,0.0,0.0,1.0,0.0
34620B,13,7,0.0,0.0,1.0,0.0
39E68F,13,7,0.0,0.0,1.0,0.0
392AE9,13,7,0.0,0.0,1.0,0.0
4D2347,13,7,0.0,0.0,1.0,0.0
4D2418,13,7,0.0,0.0,1.0,0.0
4B18BA,13,7,0.0,0.0,1.0,0.0
4009D8,13,7,0.0,0.0,1.0,0.0
02005A,13,7,0.0,0.0,1.0,0.0
344698,13,7,0.0,0.0,1.0,0.0
4ACA0D,14,7,0.0,0.0,1.0,0.0
3451CC,14,7,0.0,0.0,1.0,0.0
347219,14,7,0.0,0.0,1.0,0.0
4D23A5,14,7,0.0,0.0,1.0,0.0
4CAE68,14,7,0.0,0.0,1.0,0.0
344691,14,7,0.0,0.0,1.0,0.0
3482D9,13,6,0.0,0.0,1.0,0.0
4CADFF,13,6,0.0,0.0,1.0,0.0
4400F3,13,6,0.0,0.0,1.0,0.0
0200EC,13,6,0.0,0.0,1.0,0.0
4D2259,13,6,0.0,0.0,1.0,0.0
4D2414,13,6,0.0,0.0,1.0,0.0
34660D,13,6,0.0,0.0,1.0,0.0
346609,14,6,0.0,0.0,1.0,0.0
346384,14,6,0.0,0.0,1.0,0.0
3C6427,14,6,0.0,0.0,1.0,0.0
5083C0,14,6,0.0,0.0,1.0,0.0
458665,14,6,0.0,0.0,1.0,0.0
345299,14,6,0.0,1.0,1.0,1.0
346181,14,6,0.0,1.0,1.0,1.0
34250A,14,6,0.0,0.0,1.0,0.0
34330A,15,6,0.0,0.0,1.0,0.0
34740F,15,6,0.0,0.0,1.0,0.0
3455D7,15,6,0.0,0.0,1.0,0.0
344346,15,6,0.0,0.0,1.0,0.0
344455,15,6,0.0,0.0,1.0,0.0
347553,15,6,0.0,0.0,1.0,0.0
345318,15,6,0.0,0.0,1.0,0.0
4D22C6,15,6,0.0,0.0,1.0,0.0
347247,15,6,0.0,0.0,1.0,0.0
43EA9A,15,6,0.0,0.0,1.0,0.0
3C56F3,16,6,0.0,0.0,1.0,0.0
440072,16,6,0.0,0.0,1.0,0.0
342581,16,6,0.0,0.0,1.0,0.0
3C6495,16,6,0.0,0.0,1.0,0.0
3964EC,16,6,0.0,0.0,1.0,0.0
3420CB,16,6,0.0,0.0,1.0,0.0
4CA5C8,16,6,0.0,0.0,1.0,0.0
39CEAF,16,6,0.0,0.0,1.0,0.0
4CA765,17,6,0.0,0.0,1.0,0.0
44CC42,17,6,0.0,0.0,1.0,0.0
0200F8,17,6,0.0,0.0,1.0,0.0
3964F0,17,6,0.0,0.0,1.0,0.0
347288,17,6,0.0,0.0,1.0,0.0
345543,17,6,0.0,0.0,1.0,0.0
4D212F,17,6,0.0,0.0,1.0,0.0
4CAFC2,17,6,0.0,0.0,1.0,0.0
347647,17,6,0.0,0.0,1.0,0.0
3453C1,17,6,0.0,0.0,1.0,0.0
4CACE0,17,6,0.0,0.0,1.0,0.0
440053,17,6,0.0,0.0,1.0,0.0
34644B,18,6,0.0,0.0,1.0,0.0
342352,18,6,1.0,1.0,0.0,1.0
347312,18,6,0.0,0.0,1.0,0.0
495214,18,6,0.0,0.0,1.0,0.0
3C7428,18,6,0.0,0.0,1.0,0.0
495151,18,6,0.0,0.0,1.0,0.0
34604B,18,6,0.0,1.0,1.0,1.0
4D22C6,19,6,0.0,0.0,1.0,0.0
485209,19,6,0.0,0.0,1.0,0.0
4CA25A,19,6,0.0,0.0,1.0,0.0
02A043,19,6,0.0,0.0,1.0,0.0
3442CC,19,6,0.0,0.0,1.0,0.0
343046,19,6,0.0,0.0,1.0,0.0
3473CF,19,6,0.0,0.0,1.0,0.0
4CA704,19,6,0.0,0.0,1.0,0.0
4010DD,19,6,0.0,0.0,1.0,0.0
440080,19,6,0.0,0.0,1.0,0.0
3473CF,20,6,0.0,0.0,1.0,0.0
347306,20,6,0.0,0.0,1.0,0.0
4CAE4C,20,6,0.0,0.0,1.0,0.0
39D30D,20,6,0.0,0.0,1.0,0.0
344344,20,6,0.0,0.0,1.0,0.0
4D21F2,20,6,0.0,0.0,1.0,0.0
4080F6,20,6,0.0,0.0,1.0,0.0
347344,20,6,0.0,0.0,1.0,0.0
4066D0,11,5,0.0,0.0,1.0,0.0
440D6F,11,5,0.0,0.0,1.0,0.0
3992EF,11,5,0.0,0.0,1.0,0.0
4BB067,11,5,0.0,0.0,1.0,0.0
345250,11,5,0.0,0.0,1.0,0.0
347311,11,5,0.0,0.0,1.0,0.0
4D226E,11,5,0.0,0.0,1.0,0.0
345218,11,5,0.0,0.0,1.0,0.0
3CDC92,11,5,0.0,0.0,1.0,0.0
346146,11,5,0.0,0.0,1.0,0.0
44CDCB,12,5,0.0,0.0,1.0,0.0
4CA92B,12,5,0.0,0.0,1.0,0.0
3C6654,12,5,0.0,0.0,1.0,0.0
AA44AC,12,5,0.0,0.0,1.0,0.0
4402E8,12,5,0.0,0.0,1.0,0.0
344218,12,5,0.0,0.0,1.0,0.0
AA9801,12,5,0.0,0.0,1.0,0.0
347518,12,5,0.0,0.0,1.0,0.0
45210D,12,5,0.0,1.0,1.0,1.0
345685,12,5,0.0,0.0,1.0,0.0
4CAE66,13,5,0.0,0.0,1.0,0.0
4853D4,13,5,0.0,0.0,1.0,0.0
3C66E9,13,5,0.0,0.0,1.0,0.0
39E68C,13,5,0.0,0.0,1.0,0.0
346499,13,5,0.0,0.0,1.0,0.0
34604B,13,5,0.0,0.0,1.0,0.0
34440A,13,5,0.0,0.0,1.0,0.0
4B0274,13,5,0.0,0.0,1.0,0.0
3420CB,13,5,0.0,0.0,1.0,0.0
780D8F,13,5,0.0,0.0,1.0,0.0
3C6582,13,5,0.0,0.0,1.0,0.0
406CAB,14,5,0.0,0.0,1.0,0.0
4CADBA,14,5,0.0,0.0,1.0,0.0
502D5F,14,5,0.0,0.0,1.0,0.0
4CADB9,14,5,0.0,0.0,1.0,0.0
3C6664,14,5,0.0,0.0,1.0,0.0
44CDCB,14,5,0.0,0.0,1.0,0.0
4CAE8D,14,5,0.0,0.0,1.0,0.0
4CA27B,14,5,0.0,0.0,1.0,0.0
39D308,14,5,0.0,0.0,1.0,0.0
39C958,4,6,0.0,0.0,1.0,0.0
781161,5,6,0.0,0.0,1.0,0.0
4D2221,5,6,0.0,0.0,1.0,0.0
440D4C,6,6,0.0,0.0,1.0,0.0
3420CA,6,6,0.0,0.0,1.0,0.0
344646,6,6,0.0,0.0,1.0,0.0
348213,6,6,0.0,0.0,1.0,0.0
34745A,6,6,0.0,0.0,1.0,0.0
344648,6,6,0.0,0.0,1.0,0.0
440C6F,6,6,0.0,0.0,1.0,0.0
4CA623,6,6,0.0,0.0,1.0,0.0
345218,7,6,0.0,0.0,1.0,0.0
34620B,7,6,0.0,0.0,1.0,0.0
3453C1,7,6,0.0,0.0,1.0,0.0
4CA804,7,6,0.0,0.0,1.0,0.0
4B1A2E,7,6,0.0,0.0,1.0,0.0
E06588,7,6,0.0,0.0,1.0,0.0
344297,7,6,0.0,0.0,1.0,0.0
39DE45,7,6,0.0,0.0,1.0,0.0
342091,8,6,0.0,0.0,1.0,0.0
4952C8,8,6,0.0,0.0,1.0,0.0
347257,8,6,0.0,0.0,1.0,0.0
34644B,8,6,0.0,0.0,1.0,0.0
3445D4,8,6,0.0,0.0,1.0,0.0
4CAC89,8,6,0.0,0.0,1.0,0.0
44A838,8,6,0.0,0.0,1.0,0.0
4CADF8,8,6,0.0,0.0,1.0,0.0
407D75,8,6,0.0,0.0,1.0,0.0
345107,8,6,0.0,0.0,1.0,0.0
4CAE65,8,6,0.0,0.0,1.0,0.0
345642,8,6,0.0,0.0,1.0,0.0
3415CF,8,6,0.0,0.0,1.0,0.0
02012C,9,6,0.0,0.0,1.0,0.0
3420CC,9,6,0.0,0.0,1.0,0.0
4CA566,16,4,0.0,0.0,1.0,0.0
020044,16,4,0.0,0.0,1.0,0.0
44A82C,17,4,0.0,0.0,1.0,0.0
344481,17,4,0.0,0.0,1.0,0.0
407600,17,4,0.0,0.0,1.0,0.0
71C345,17,4,0.0,0.0,1.0,0.0
344609,18,4,0.0,0.0,1.0,0.0
347287,18,4,0.0,0.0,1.0,0.0
399043,18,4,0.0,0.0,1.0,0.0
4D242B,18,4,0.0,0.0,1.0,0.0
392AE7,18,4,0.0,0.0,1.0,0.0
02A260,19,4,0.0,0.0,1.0,0.0
4952C3,19,4,0.0,0.0,1.0,0.0
3452C6,19,4,0.0,1.0,1.0,1.0
020057,19,4,0.0,0.0,1.0,0.0
344487,19,4,0.0,0.0,1.0,0.0
4CA961,19,4,0.0,0.0,1.0,0.0
344648,19,4,0.0,0.0,1.0,0.0
344217,19,4,0.0,0.0,1.0,0.0
3474DA,19,4,0.0,0.0,1.0,0.0
345218,19,4,0.0,0.0,1.0,0.0
3532C7,19,4,0.0,0.0,1.0,0.0
346187,19,4,0.0,0.0,1.0,0.0
345698,19,4,0.0,0.0,1.0,0.0
3420CA,20,4,0.0,0.0,1.0,0.0
3965AA,3,4,0.0,0.0,1.0,0.0
342090,3,4,1.0,1.0,0.0,1.0
A540E2,4,4,0.0,0.0,1.0,0.0
34758C,5,4,0.0,0.0,1.0,0.0
34750F,6,4,0.0,0.0,1.0,0.0
4CADE2,6,4,0.0,0.0,1.0,0.0
4D223A,6,4,0.0,0.0,1.0,0.0
44015A,6,4,0.0,0.0,1.0,0.0
344216,6,4,0.0,0.0,1.0,0.0
4D00F3,6,4,0.0,0.0,1.0,0.0
47C0D9,7,4,0.0,0.0,1.0,0.0
34645A,7,4,0.0,1.0,1.0,1.0
02019C,7,4,0.0,0.0,1.0,0.0
345313,7,4,0.0,0.0,1.0,0.0
39CEAB,7,4,0.0,0.0,1.0,0.0
3C54A3,7,4,0.0,0.0,1.0,0.0
02012B,7,4,0.0,0.0,1.0,0.0
3423C3,7,4,0.0,0.0,1.0,0.0
4D227E,7,4,0.0,0.0,1.0,0.0
4D222E,7,4,0.0,0.0,1.0,0.0
34250A,8,4,0.0,0.0,1.0,0.0
4B1A29,8,4,0.0,0.0,1.0,0.0
40688A,8,4,0.0,0.0,1.0,0.0
406A92,8,4,0.0,0.0,1.0,0.0
3423C4,8,4,0.0,0.0,1.0,0.0
440C83,8,4,0.0,0.0,1.0,0.0
34324E,8,4,0.0,0.0,1.0,0.0
346458,8,4,0.0,0.0,1.0,0.0
495213,8,4,0.0,0.0,1.0,0.0
3C0CB2,9,4,0.0,0.0,1.0,0.0
4ACA8B,16,2,0.0,0.0,1.0,0.0
344344,16,2,0.0,0.0,1.0,0.0
4CAFC2,16,2,0.0,0.0,1.0,0.0
44061C,16,2,0.0,0.0,1.0,0.0
40796B,16,2,0.0,0.0,1.0,0.0
4892C9,16,2,0.0,0.0,1.0,0.0
4B1A2E,16,2,0.0,0.0,1.0,0.0
484C5A,16,2,0.0,0.0,1.0,0.0
440452,16,2,0.0,0.0,1.0,0.0
3C6641,16,2,0.0,1.0,1.0,1.0
4D24CA,16,2,0.0,0.0,1.0,0.0
30095A,16,2,0.0,0.0,1.0,0.0
344213,16,2,0.0,0.0,1.0,0.0
347588,16,2,0.0,0.0,1.0,0.0
406A95,16,2,0.0,0.0,1.0,0.0
4010E9,16,2,0.0,0.0,1.0,0.0
345684,16,2,0.0,0.0,1.0,0.0
4CAD3F,17,2,0.0,0.0,1.0,0.0
4AC9C5,17,2,0.0,0.0,1.0,0.0
342353,17,2,1.0,1.0,0.0,1.0
408026,17,2,0.0,0.0,1.0,0.0
020175,17,2,0.0,0.0,1.0,0.0
343385,17,2,0.0,0.0,1.0,0.0
3C7981,17,2,0.0,0.0,1.0,0.0
4CADF5,18,2,0.0,0.0,1.0,0.0
3C6470,18,2,0.0,0.0,1.0,0.0
06A2EB,18,2,0.0,0.0,1.0,0.0
3C6487,18,2,0.0,0.0,1.0,0.0
495213,18,2,0.0,0.0,1.0,0.0
4D2272,18,2,0.0,0.0,1.0,0.0
4D2369,18,2,0.0,0.0,1.0,0.0
3C54A5,18,2,0.0,0.0,1.0,0.0
4CAE49,18,2,0.0,0.0,1.0,0.0
4CA708,19,2,0.0,0.0,1.0,0.0
02013F,19,2,0.0,0.0,1.0,0.0
344195,19,2,0.0,0.0,1.0,0.0
4067F0,19,2,0.0,0.0,1.0,0.0
4951D3,19,2,0.0,0.0,1.0,0.0
343385,19,2,0.0,0.0,1.0,0.0
34448D,19,2,0.0,0.0,1.0,0.0
4CA9A9,19,2,0.0,0.0,1.0,0.0
4D224F,19,2,0.0,0.0,1.0,0.0
4CADB9,10,3,0.0,0.0,1.0,0.0
4BB0F2,10,3,0.0,0.0,1.0,0.0
3462C8,10,3,0.0,0.0,1.0,0.0
3475C1,11,3,0.0,0.0,1.0,0.0
3453C1,11,3,0.0,0.0,1.0,0.0
4ACA8C,11,3,0.0,0.0,1.0,0.0
343650,11,3,0.0,1.0,1.0,1.0
4400E3,11,3,0.0,0.0,1.0,0.0
408067,11,3,0.0,0.0,1.0,0.0
345642,11,3,0.0,0.0,1.0,0.0
4B1A27,11,3,0.0,0.0,1.0,0.0
486649,11,3,0.0,0.0,1.0,0.0
3964EE,11,3,0.0,0.0,1.0,0.0
346391,11,3,0.0,0.0,1.0,0.0
408033,11,3,0.0,0.0,1.0,0.0
3480D1,12,3,0.0,0.0,1.0,0.0
3444C3,12,3,0.0,0.0,1.0,0.0
4070EA,12,3,0.0,0.0,1.0,0.0
4BC849,12,3,0.0,0.0,1.0,0.0
3C56EB,12,3,0.0,0.0,1.0,0.0
3452C3,12,3,0.0,0.0,1.0,0.0
495290,12,3,0.0,0.0,1.0,0.0
34754C,12,3,0.0,0.0,1.0,0.0
3CC95A,12,3,0.0,0.0,1.0,0.0
4D248F,13,3,0.0,0.0,1.0,0.0
347588,13,3,0.0,0.0,1.0,0.0
440CF8,13,3,0.0,0.0,1.0,0.0
347386,13,3,0.0,0.0,1.0,0.0
3415CE,13,3,0.0,0.0,1.0,0.0
495039,13,3,0.0,0.0,1.0,0.0
3CCB20,13,3,0.0,0.0,1.0,0.0
020058,14,3,0.0,0.0,1.0,0.0
347307,6,3,0.0,0.0,1.0,0.0
440CB1,7,3,0.0,0.0,1.0,0.0
34409A,7,3,0.0,0.0,1.0,0.0
342107,7,3,0.0,0.0,1.0,0.0
345543,7,3,0.0,1.0,1.0,1.0
4B1699,7,3,0.0,0.0,1.0,0.0
3C5421,7,3,0.0,0.0,1.0,0.0
AA9F76,7,3,0.0,0.0,1.0,0.0
347454,7,3,0.0,0.0,1.0,0.0
3415CF,8,3,0.0,0.0,1.0,0.0
3964EE,8,3,0.0,0.0,1.0,0.0
34150E,8,3,0.0,0.0,1.0,0.0
010078,8,3,0.0,0.0,1.0,0.0
34644C,8,3,0.0,0.0,1.0,0.0
406FD8,9,3,0.0,0.0,1.0,0.0
4D242E,9,3,0.0,0.0,1.0,0.0
3965A3,9,3,0.0,0.0,1.0,0.0
347343,9,3,0.0,0.0,1.0,0.0
4CACE0,9,3,0.0,0.0,1.0,0.0
4AB5AE,9,3,0.0,0.0,1.0,0.0
345685,9,3,0.0,0.0,1.0,0.0
407793,9,3,0.0,0.0,1.0,0.0
344692,9,3,0.0,0.0,1.0,0.0
34660F,9,3,0.0,0.0,1.0,0.0
4D21A4,9,3,0.0,0.0,1.0,0.0
34368C,9,3,0.0,0.0,1.0,0.0
CC2618,9,3,0.0,0.0,1.0,0.0
346303,10,3,0.0,0.0,1.0,0.0
440072,10,3,0.0,0.0,1.0,0.0
4CA4F2,10,3,0.0,0.0,1.0,0.0
4CADFC,10,3,0.0,0.0,1.0,0.0
A560F3,10,3,0.0,0.0,1.0,0.0
34644E,10,3,0.0,0.0,1.0,0.0
342189,18,1,0.0,0.0,1.0,0.0
342353,18,1,1.0,1.0,0.0,1.0
346611,18,1,0.0,0.0,1.0,0.0
346146,19,1,1.0,1.0,0.0,1.0
45D06E,19,1,0.0,0.0,1.0,0.0
495299,19,1,0.0,0.0,1.0,0.0
347481,19,1,0.0,0.0,1.0,0.0
342397,19,1,0.0,0.0,1.0,0.0
344446,19,1,0.0,0.0,1.0,0.0
485A85,19,1,0.0,0.0,1.0,0.0
4D2535,19,1,0.0,0.0,1.0,0.0
39D308,19,1,0.0,0.0,1.0,0.0
347453,19,1,0.0,0.0,1.0,0.0
346384,19,1,0.0,0.0,1.0,0.0
4CA4F8,19,1,0.0,0.0,1.0,0.0
4CA61F,20,1,0.0,0.0,1.0,0.0
4CADBD,20,1,0.0,0.0,1.0,0.0
3949F7,4,2,0.0,0.0,1.0,0.0
3453C1,5,2,0.0,0.0,1.0,0.0
495215,5,2,0.0,0.0,1.0,0.0
4CADB9,6,2,0.0,0.0,1.0,0.0
39D317,6,2,0.0,0.0,1.0,0.0
3453CC,6,2,0.0,0.0,1.0,0.0
440C6F,6,2,0.0,0.0,1.0,0.0
3C648D,6,2,0.0,0.0,1.0,0.0
4CAE6E,6,2,0.0,0.0,1.0,0.0
34409A,7,2,0.0,0.0,1.0,0.0
343385,7,2,0.0,0.0,1.0,0.0
4CAFD2,7,2,0.0,0.0,1.0,0.0
02003B,7,2,0.0,0.0,1.0,0.0
4CAD2A,7,2,0.0,0.0,1.0,0.0
342091,7,2,0.0,0.0,1.0,0.0
4B027C,7,2,0.0,0.0,1.0,0.0
4D2349,8,2,0.0,0.0,1.0,0.0
020058,8,2,0.0,0.0,1.0,0.0
343143,8,2,0.0,0.0,1.0,0.0
4D251A,18,7,0.0,0.0,1.0,0.0
4CAE48,18,7,0.0,0.0,1.0,0.0
346184,18,7,0.0,0.0,1.0,0.0
39D319,18,7,0.0,0.0,1.0,0.0
4CC528,18,7,0.0,0.0,1.0,0.0
344158,19,7,0.0,0.0,1.0,0.0
