ts_kafka,velocity,lat,lon,icao,ground,direccion
1733026659833,498.0,41.80714416503906,-5.600031072443182,0701a1,0.0,
1733026960160,492.0,42.43455505371094,-5.2126381613991475,0701a1,0.0,
1733027206718,508.0,42.94459533691406,-4.891215479651163,0701a1,0.0,1.0084834767787918
1733020001454,475.0,41.51454162597656,-5.288668545809659,0a0045,0.0,
1733020301865,471.0,41.109815694518005,-4.597591053355824,0a0045,0.0,
1733020602362,468.0,40.70649719238281,-3.924072265625,0a0045,0.0,
1733020902435,474.0,40.297246383408364,-3.2553863525390625,0a0045,0.0,
1733021203051,479.0,39.879859019134,-2.5877685546875,0a0045,0.0,
1733021473357,479.0,39.54249572753906,-2.0585035241168477,0a0045,0.0,
1733021739215,,,,0a0045,0.0,
1733022199152,491.0,38.4165825278072,-0.43743896484375,0a0045,0.0,
1733025305458,,43.05597854872881,-2.957676478794643,0a0467,,
1733018285919,,38.52127851065943,-4.07830810546875,0ca72b,,
1733032777412,,,,0f5cb2,,
1733020339253,,,,1648b0,,
1733027095290,,,,20007b,1.0,
1733034508638,,,,34108e,,
1733011497631,,,,34108f,,
1733011797725,,,,34108f,,
1733012100475,,,,34108f,,
1733012404100,,,,34108f,,
1733012703249,,,,34108f,,
1733013006108,,,,34108f,,
1733013310495,,,,34108f,,
1733013609115,,,,34108f,,
1733013911996,,,,34108f,,
1733014212228,,,,34108f,,
1733014512046,,,,34108f,,
1733014812518,,,,34108f,,
1733015117277,,,,34108f,,
1733015419565,,,,34108f,,
1733015720002,,,,34108f,,
1733016020407,,,,34108f,,
1733016319688,,,,34108f,,
1733016626323,,,,34108f,,
1733016925530,,,,34108f,,
1733017228214,,,,34108f,,
1733017528590,,,,34108f,,
1733017828912,,,,34108f,,
1733018132448,,,,34108f,,
1733018433852,,,,34108f,,
1733018730636,,,,34108f,,
1733019035075,,,,34108f,,
1733019337853,,,,34108f,,
1733019637434,,,,34108f,,
1733019939963,,,,34108f,,
1733020239361,,,,34108f,,
1733020540330,,,,34108f,,
1733020846796,,,,34108f,,
1733021149304,,,,34108f,,
1733021449585,,,,34108f,,
1733021749547,,,,34108f,,
1733022050683,,,,34108f,,
1733022353144,,,,34108f,,
1733022656137,,,,34108f,,
1733022956918,,,,34108f,,
1733023256530,,,,34108f,,
1733023559856,,,,34108f,,
1733023858822,,,,34108f,,
1733024162469,,,,34108f,,
1733024463827,,,,34108f,,
1733024765015,,,,34108f,,
1733025066198,,,,34108f,,
1733025365433,,,,34108f,,
1733025669285,,,,34108f,,
1733025973360,,,,34108f,,
1733026276156,,,,34108f,,
1733026579086,,,,34108f,,
1733026878976,,,,34108f,,
1733027182992,,,,34108f,,
1733027482765,,,,34108f,,
1733027783784,,,,34108f,,
1733028087698,,,,34108f,,
1733028389245,,,,34108f,,
1733028690817,,,,34108f,,
1733028993855,,,,34108f,,
1733029294176,,,,34108f,,
1733029593261,,,,34108f,,
1733029891760,,,,34108f,,
1733030193259,,,,34108f,,
1733030502133,,,,34108f,,
1733030806483,,,,34108f,,
1733031105884,,,,34108f,,
1733031409484,,,,34108f,,
1733031709573,,,,34108f,,
1733032011262,,,,34108f,,
1733032310685,,,,34108f,,
1733032613197,,,,34108f,,
1733032913449,,,,34108f,,
1733033216165,,,,34108f,,
1733033515062,,,,34108f,,
1733033818806,,,,34108f,,
1733034118641,,,,34108f,,
1733034421155,,,,34108f,,
1733034723135,,,,34108f,,
1733035020479,,,,34108f,,
1733035325649,,,,34108f,,
1733035626979,,,,34108f,,
1733035927256,,,,34108f,,
1733036227283,,,,34108f,,
1733036526899,,,,34108f,,
1733036829894,,,,34108f,,
1733037133557,,,,34108f,,
1733037436204,,,,34108f,,
1733037595867,,,,34108f,,
1733011498139,,,,341099,,
1733011798538,,,,341099,,
1733012097945,,,,341099,,
1733012404403,,,,341099,,
1733012705172,,,,341099,,
1733012928343,,,,341099,,
1733013414219,,,,341099,,
1733014113764,,,,341099,,
1733016327769,,,,341099,,
1733016627842,,,,341099,,
1733016891785,,,,341099,,
1733017314149,,,,341099,,
1733017418789,,,,341099,,
1733018012106,,,,341099,,
1733018311682,,,,341099,,
1733018611579,,,,341099,,
1733018913990,,,,341099,,
1733019212556,,,,341099,,
1733019517560,,,,341099,,
1733019818506,,,,341099,,
1733020122333,,,,341099,,
1733020422690,,,,341099,,
1733020725776,,,,341099,,
1733021026992,,,,341099,,
1733021330595,,,,341099,,
1733021631494,,,,341099,,
1733021740223,,,,341099,,
1733034235312,,,,341099,,
1733034240848,,,,341099,,
1733021739207,,,,341216,,
1733021960893,,,,341216,,
1733022808322,,,,341216,,
1733023130368,,,,341216,,
1733023455309,,,,341216,,
1733023632799,,,,341216,,
1733024225461,,,,341216,,
1733024682399,,,,341216,,
1733025202506,,,,341216,,
1733025914681,,,,341216,,
1733026148404,,,,341216,,
1733026472350,,,,341216,,
1733027083627,,,,341216,,
1733027393443,,,,341216,,
1733027697468,,,,341216,,
1733028001861,,,,341216,,
1733028298795,,,,341216,,
1733028601161,,,,341216,,
1733028903929,,,,341216,,
1733029207192,,,,341216,,
1733029507045,,,,341216,,
1733029815605,,,,341216,,
1733030118743,,,,341216,,
1733030409680,,,,341216,,
1733030719319,,,,341216,,
1733031022652,,,,341216,,
1733031325932,,,,341216,,
1733031461477,,,,341216,,
1733031998208,,,,341216,,
1733032299270,,,,341216,,
1733032596753,,,,341216,,
1733032892675,,,,341216,,
1733033226381,,,,341216,,
1733033535300,,,,341216,,
1733033842543,,,,341216,,
1733033982067,,,,341216,,
1733033645607,,,,34138b,,
1733033866608,,,,34138b,,
1733034284841,,,,34138b,,
1733034588579,,,,34138b,,
1733034888887,,,,34138b,,
1733035184147,,,,34138b,,
1733035396483,,,,34138b,,
1733036057747,,,,34138b,,
1733036358904,,,,34138b,,
1733036660638,,,,34138b,,
1733036961535,,,,34138b,,
1733037265103,,,,34138b,,
1733037566148,,,,34138b,,
1733037597919,,,,34138b,,
1733035154797,,,,3415ce,,
1733035727783,,,,3415ce,,
1733037496692,,,,3415ce,,
1733032131119,,,,342091,,
1733033622176,,,,342091,,
1733034035048,,,,342091,,
1733034335598,160.0,40.51972961425781,-3.5748291015625,342091,0.0,
1733034635727,296.0,40.79996399960275,-3.7016435102982954,342091,0.0,
1733034935914,385.0,41.03411865234375,-4.268798828125,342091,0.0,
1733035235800,399.0,41.280289989406775,-4.9420998313210225,342091,0.0,
1733035536207,399.0,41.51919607388771,-5.607434649800146,342091,0.0,
1733035729397,406.0,41.72273254394531,-6.007711237127131,342091,0.0,2.671132684893315
1733026311956,,,,3420cc,1.0,
1733026611240,0.0,40.49403762817383,-3.5900115966796875,3420cc,1.0,
1733026913994,,,,3420cc,,
1733027213203,,,,3420cc,,
1733027512552,,,,3420cc,,
1733027816830,,,,3420cc,,
1733028117344,,,,3420cc,,
1733028417907,,,,3420cc,,
1733028720573,,,,3420cc,,
1733029021802,,,,3420cc,,
1733029192912,,,,3420cc,,
1733032011054,0.0,40.49403433072365,-3.590016798539595,3420cc,,
1733032312628,,,,3420cc,,
1733032612886,,,,3420cc,,
1733032916013,,,,3420cc,,
1733033218004,,,,3420cc,,
1733033518530,,,,3420cc,,
1733033818909,,,,3420cc,,
1733034120484,,,,3420cc,,
1733034420953,,,,3420cc,,
1733034720979,197.0,40.58051675052966,-3.613378351384943,3420cc,0.0,
1733035020893,356.0,40.85051972987288,-3.9447160200639204,3420cc,0.0,
1733035321263,421.0,41.17643737792969,-4.52569580078125,3420cc,0.0,
1733035621004,409.0,41.53816223144531,-5.102275501598012,3420cc,0.0,
1733035780704,409.0,41.723602294921875,-5.402089899236506,3420cc,0.0,2.5876235757611
1733033610322,,,,342104,,
1733034032996,,,,342104,,
1733034332963,,,,342104,,
1733034634704,282.0,40.72687698622881,-3.3872222900390625,342104,0.0,
1733034935186,408.0,40.434342723781775,-2.981352372602983,342104,0.0,
1733035234877,428.0,40.089935302734375,-2.35791015625,342104,0.0,
1733035339356,426.0,39.9730224609375,-2.1480712890625,342104,0.0,0.5083948488884935
1733011499354,,,,342107,,
1733011803102,,,,342107,,
1733012101994,,,,342107,,
1733012405311,,,,342107,,
1733012705172,,,,342107,,
1733013006511,,,,342107,,
1733013303215,,,,342107,,
1733013603840,,,,342107,,
1733013905218,,,,342107,,
1733014205252,,,,342107,,
1733014507490,,,,342107,,
1733014639392,,,,342107,,
1733032584918,,,,342107,,
1733034122268,,,,342107,,
1733034422282,,,,342107,,
1733034718206,,,,342107,,
1733035044277,,,,342107,,
1733035343788,,,,342107,,
1733035647815,115.0,40.50801086425781,-3.55926513671875,342107,0.0,
1733035947854,307.0,40.75456237792969,-3.35791015625,342107,0.0,
1733036247302,428.0,41.252218990002646,-3.157320889559659,342107,0.0,
1733036548493,444.0,41.85288251456568,-3.0204098723655526,342107,0.0,
1733036800138,410.0,42.34588623046875,-2.9061334783380683,342107,0.0,1.3430272230241114
1733025885196,12.5,40.46912384033203,-3.5345001220703125,342211,1.0,
1733026188142,,,,342211,,
1733026490223,,,,342211,,
1733026789302,,,,342211,,
1733027088191,,,,342211,,
1733027392422,,,,342211,,
1733027693311,,,,342211,,
1733027994164,,,,342211,,
1733028296772,,,,342211,,
1733028599235,,,,342211,,
1733028900280,,,,342211,,
1733029202125,,,,342211,,
1733029339880,,,,342211,,
1733037560464,0.0,40.493475703869834,-3.589985587380149,342211,1.0,
1733037599365,,,,342211,,
1733020056339,464.0,38.7877435199285,-4.9461669921875,34224e,0.0,
1733020357761,415.0,39.30281066894531,-4.48283983313519,34224e,0.0,
1733020658005,383.0,39.722625732421875,-4.030310589334239,34224e,0.0,
1733020958445,299.0,40.08883201469809,-3.632229891690341,34224e,0.0,
1733021258495,163.0,40.39164733886719,-3.45318603515625,34224e,0.0,
1733021558962,106.0,40.483245849609375,-3.54595947265625,34224e,0.0,
1733021844562,,,,34224e,,
1733021880209,,,,34224e,,
1733026727847,,,,34224e,,
1733027029640,,,,34224e,,
1733027113032,,,,34224e,,
1733011500258,,,,342344,,
1733011800361,,,,342344,,
1733012100171,,,,342344,,
1733012400152,,,,342344,,
1733012701327,,,,342344,,
1733013002459,,,,342344,,
1733013303215,,,,342344,,
1733013603337,,,,342344,,
1733013904209,,,,342344,,
1733014204337,,,,342344,,
1733014504455,,,,342344,,
1733014805127,,,,342344,,
1733015106238,,,,342344,,
1733015407215,,,,342344,,
1733015707462,,,,342344,,
1733016008244,,,,342344,,
1733016308573,,,,342344,,
1733016609134,,,,342344,,
1733016909467,,,,342344,,
1733017209516,,,,342344,,
1733017510401,,,,342344,,
1733017811238,,,,342344,,
1733018112240,,,,342344,,
1733018413085,,,,342344,,
1733018713459,,,,342344,,
1733019014373,,,,342344,,
1733019315114,,,,342344,,
1733019615205,,,,342344,,
1733019915385,,,,342344,,
1733020216267,,,,342344,,
1733020517160,,,,342344,,
1733020818429,,,,342344,,
1733021118415,,,,342344,,
1733021419327,,,,342344,,
1733021719361,,,,342344,,
1733022020286,,,,342344,,
1733022321281,,,,342344,,
1733022622180,,,,342344,,
1733022922269,,,,342344,,
1733023223114,,,,342344,,
1733023523431,,,,342344,,
1733023824414,,,,342344,,
1733024124533,,,,342344,,
1733024424590,,,,342344,,
1733024725130,,,,342344,,
1733025025300,,,,342344,,
1733025326248,,,,342344,,
1733025626176,,,,342344,,
1733025926339,,,,342344,,
1733026227278,,,,342344,,
1733026527230,,,,342344,,
1733026828244,,,,342344,,
1733027129154,,,,342344,,
1733027429229,,,,342344,,
1733027730292,,,,342344,,
1733028031184,,,,342344,,
1733028331412,,,,342344,,
