Hora,Precipitación,Temperatura,Humedad,Viento,Dirección,Viento máximo,Dirección viento máximo,Temperatura mínima,Temperatura máxima,Fecha
13:00,"0,00","12,30","86,00","3,90",Sur 190°,"10,30",Suroeste 220°,"11,40","12,40",2025-01-24
14:00,"0,00","13,30","76,00","5,50",Sur 190°,"12,40",Suroeste 210°,"12,50","13,30",2025-01-24
15:00,"0,00","13,50","72,00","4,40",Sur 200°,"13,90",Suroeste 210°,"13,30","13,60",2025-01-24
16:00,"0,00","13,50","69,00","4,00",Sur 180°,"10,30",Suroeste 210°,"13,40","13,50",2025-01-24
17:00,"0,00","13,40","72,00","4,70",Sur 190°,"10,80",Sur 190°,"13,30","13,50",2025-01-24
18:00,"0,00","12,90","74,00","3,20",Sur 200°,"13,40",Suroeste 210°,"12,80","13,30",2025-01-24
19:00,"0,00","12,30","77,00","4,00",Sur 190°,"7,20",Sur 190°,"12,30","12,80",2025-01-24
20:00,"0,00","11,80","78,00","3,40",Sur 160°,"8,20",Suroeste 210°,"11,80","12,20",2025-01-24
21:00,"0,00","11,60","77,00","3,40",Sur 170°,"5,70",Sur 180°,"11,50","11,80",2025-01-24
22:00,"0,00","11,50","78,00","2,70",Sur 190°,"7,20",Suroeste 210°,"11,50","11,60",2025-01-24
23:00,"0,00","11,30","80,00","3,20",Sur 180°,"5,70",Sur 190°,"11,30","11,50",2025-01-24
00:00,"0,00","6,90","89,00","1,80",Sur 200°,"5,70",Oeste 260°,"6,70","9,00",2025-01-25
01:00,"0,00","10,90","83,00","2,70",Sur 160°,"4,10",Sur 180°,"10,80","11,10",2025-01-25
02:00,"0,00","10,40","86,00","2,70",Sur 180°,"4,60",Sur 180°,"10,40","10,80",2025-01-25
03:00,"0,00","10,50","86,00","2,80",Sur 200°,"4,60",Sur 190°,"10,30","10,50",2025-01-25
04:00,"0,00","10,40","86,00","4,90",Suroeste 220°,"7,20",Sur 200°,"10,30","10,50",2025-01-25
05:00,"0,00","10,10","88,00","3,20",Sur 200°,"7,20",Suroeste 210°,"10,00","10,30",2025-01-25
06:00,"0,00","9,70","91,00","3,00",Sur 180°,"5,70",Sur 190°,"9,60","10,10",2025-01-25
07:00,"0,00","9,40","91,00","2,60",Sur 180°,"6,20",Sur 200°,"9,20","9,50",2025-01-25
08:00,"0,00","9,20","93,00","3,30",Sur 180°,"5,10",Suroeste 220°,"9,10","9,40",2025-01-25
09:00,"0,00","9,00","96,00","3,30",Sur 160°,"6,20",Sur 180°,"8,90","9,10",2025-01-25
10:00,"0,10","9,10","94,00","2,50",Sur 160°,"8,80",Suroeste 210°,"8,90","9,10",2025-01-25
11:00,"0,30","9,00","91,00","4,70",Sur 190°,"8,80",Suroeste 210°,"9,00","9,20",2025-01-25
12:00,"0,00","9,50","89,00","2,70",Sur 190°,"9,80",Suroeste 210°,"9,00","9,50",2025-01-25
13:00,"0,00","9,90","87,00","4,00",Sur 170°,"9,30",Suroeste 220°,"9,50","9,90",2025-01-25
14:00,"0,00","10,50","84,00","4,10",Sur 200°,"9,80",Suroeste 210°,"9,90","10,60",2025-01-25
15:00,"0,00","11,50","79,00","4,80",Suroeste 210°,"12,90",Suroeste 230°,"10,60","11,60",2025-01-25
16:00,"0,00","12,70","74,00","5,20",Suroeste 210°,"12,90",Suroeste 230°,"11,60","12,90",2025-01-25
17:00,"0,00","11,80","78,00","4,40",Suroeste 220°,"16,00",Suroeste 210°,"11,80","12,70",2025-01-25
18:00,"0,00","11,60","75,00","5,50",Suroeste 220°,"10,80",Sur 200°,"11,40","11,90",2025-01-25
19:00,"0,00","10,20","79,00","2,00",Suroeste 230°,"7,20",Suroeste 230°,"10,10","11,40",2025-01-25
20:00,"0,00","10,80","81,00","4,10",Suroeste 240°,"8,80",Oeste 260°,"10,00","10,80",2025-01-25
21:00,"0,00","9,80","85,00","3,60",Suroeste 220°,"8,80",Suroeste 240°,"9,70","10,80",2025-01-25
22:00,"0,00","9,40","85,00","3,90",Suroeste 230°,"7,20",Suroeste 230°,"9,30","9,80",2025-01-25
23:00,"0,00","9,00","81,00","4,20",Oeste 250°,"7,70",Suroeste 230°,"9,00","9,40",2025-01-25
00:00,"0,10","12,30","92,00","5,10",Sur 180°,"10,80",Sur 180°,"12,10","12,40",2025-01-26
01:00,"0,00","7,60","87,00","3,90",Suroeste 210°,"5,70",Suroeste 220°,"6,60","7,80",2025-01-26
02:00,"0,00","6,20","91,00","2,80",Sur 170°,"5,10",Suroeste 220°,"6,20","7,70",2025-01-26
03:00,"0,00","4,80","94,00","2,20",Sureste 150°,"4,60",Sur 190°,"4,70","6,70",2025-01-26
04:00,"0,00","4,70","98,00","2,00",Sur 160°,"4,10",Sureste 120°,"4,70","5,20",2025-01-26
05:00,"0,00","4,70","98,00","1,00",Sur 170°,"3,60",Sur 190°,"4,70","4,90",2025-01-26
06:00,"0,00","4,70","99,00","1,30",Sur 160°,"3,60",Este 100°,"4,50","5,00",2025-01-26
07:00,"0,00","4,50","100,00","1,10",Este 110°,"3,10",Sureste 140°,"4,30","4,60",2025-01-26
08:00,"0,00","4,90","99,00","1,40",Sureste 140°,"2,60",Sureste 120°,"4,60","4,90",2025-01-26
09:00,"0,00","5,60","99,00","2,20",Sur 160°,"3,60",Sur 170°,"4,90","5,70",2025-01-26
10:00,"0,00","7,30","92,00","4,10",Sur 170°,"6,20",Sur 180°,"5,70","7,30",2025-01-26
11:00,"0,00","8,60","85,00","3,50",Sur 180°,"7,70",Sureste 140°,"7,40","8,60",2025-01-26
12:00,"0,00","9,40","81,00","3,90",Sur 190°,"8,20",Sur 180°,"8,60","9,40",2025-01-26
13:00,"0,00","9,40","81,00","2,90",Sur 170°,"8,80",Suroeste 220°,"9,40","9,40",2025-01-26
14:00,"0,00","10,20","79,00","3,50",Sur 180°,"9,80",Suroeste 210°,"9,40","10,30",2025-01-26
15:00,"0,00","10,30","84,00","6,50",Sur 160°,"10,30",Sur 190°,"10,30","10,50",2025-01-26
16:00,"0,00","10,20","98,00","5,50",Sur 170°,"11,30",Suroeste 210°,"9,90","10,40",2025-01-26
17:00,"0,00","11,40","95,00","4,30",Sur 160°,"10,80",Sur 170°,"10,40","11,40",2025-01-26
18:00,"0,00","12,00","86,00","4,20",Sur 180°,"9,30",Suroeste 220°,"11,50","12,00",2025-01-26
19:00,"0,00","12,30","80,00","3,70",Sur 190°,"9,30",Suroeste 220°,"12,00","12,30",2025-01-26
20:00,"0,00","11,60","84,00","6,30",Sur 200°,"9,30",Sur 190°,"11,50","12,30",2025-01-26
21:00,"0,00","11,60","89,00","5,30",Sur 190°,"9,80",Sur 180°,"11,30","11,70",2025-01-26
22:00,"0,00","11,70","92,00","6,70",Sur 190°,"11,30",Sur 200°,"11,50","11,80",2025-01-26
23:00,"0,00","12,10","91,00","6,60",Sur 180°,"12,90",Suroeste 210°,"11,70","12,20",2025-01-26
00:00,"0,00","7,90","80,00","8,50",Suroeste 230°,"12,90",Suroeste 230°,"7,90","8,50",2025-01-27
01:00,"0,00","12,80","92,00","5,00",Sur 180°,"11,80",Sur 180°,"12,30","12,90",2025-01-27
02:00,"0,00","13,20","88,00","7,40",Sur 190°,"10,30",Sur 180°,"12,70","13,20",2025-01-27
03:00,"0,00","14,00","83,00","9,40",Suroeste 210°,"13,90",Suroeste 210°,"13,20","14,00",2025-01-27
04:00,"0,00","13,60","86,00","6,50",Sur 190°,"13,40",Sur 200°,"13,50","13,90",2025-01-27
05:00,"0,00","14,00","80,00","6,10",Suroeste 210°,"13,40",Suroeste 210°,"13,50","14,10",2025-01-27
06:00,"0,00","13,50","80,00","6,50",Sur 190°,"9,80",Sur 190°,"13,50","13,80",2025-01-27
07:00,"3,10","11,80","96,00","4,70",Suroeste 220°,"16,50",Suroeste 220°,"11,60","13,60",2025-01-27
08:00,"0,40","12,50","93,00","6,80",Suroeste 210°,"10,30",Suroeste 210°,"11,40","12,90",2025-01-27
09:00,"0,00","13,80","83,00","10,10",Suroeste 220°,"17,00",Suroeste 220°,"12,90","13,80",2025-01-27
10:00,"0,20","13,30","83,00","8,30",Suroeste 230°,"16,50",Suroeste 240°,"13,30","13,70",2025-01-27
11:00,"0,30","12,50","87,00","8,80",Suroeste 210°,"17,50",Suroeste 210°,"12,50","13,30",2025-01-27
12:00,"0,00","12,50","94,00","7,00",Suroeste 210°,"14,40",Suroeste 210°,"12,40","12,70",2025-01-27
13:00,"0,30","13,20","92,00","7,50",Suroeste 220°,"13,90",Suroeste 220°,"12,50","13,40",2025-01-27
14:00,"0,00","14,90","78,00","7,10",Suroeste 230°,"19,00",Suroeste 230°,"13,40","15,10",2025-01-27
15:00,"0,00","15,40","65,00","9,90",Suroeste 210°,"16,00",Suroeste 240°,"15,20","15,60",2025-01-27
16:00,"0,00","14,40","64,00","10,30",Suroeste 220°,"20,10",Suroeste 220°,"14,30","15,30",2025-01-27
17:00,"0,00","13,20","69,00","12,20",Suroeste 220°,"17,50",Suroeste 220°,"13,10","14,70",2025-01-27
18:00,"0,00","12,50","74,00","10,50",Suroeste 230°,"19,60",Suroeste 220°,"12,50","13,10",2025-01-27
19:00,"0,00","11,20","75,00","12,80",Suroeste 240°,"19,00",Oeste 250°,"11,10","12,50",2025-01-27
20:00,"0,00","10,40","78,00","10,90",Suroeste 230°,"18,00",Suroeste 240°,"10,40","11,00",2025-01-27
21:00,"0,10","9,80","81,00","9,10",Suroeste 230°,"13,90",Suroeste 230°,"9,80","10,50",2025-01-27
22:00,"0,10","9,10","71,00","5,80",Oeste 250°,"13,90",Suroeste 240°,"8,90","9,90",2025-01-27
23:00,"0,00","8,60","82,00","6,70",Suroeste 230°,"10,80",Suroeste 220°,"8,50","8,90",2025-01-27
00:00,"0,00","7,90","68,00","4,50",Sur 200°,"11,30",Oeste 260°,"7,80","8,10",2025-01-28
01:00,"0,00","7,10","80,00","8,60",Suroeste 230°,"13,90",Oeste 250°,"7,10","7,90",2025-01-28
02:00,"0,00","6,90","80,00","8,30",Suroeste 240°,"13,40",Suroeste 230°,"6,90","7,10",2025-01-28
03:00,"0,00","6,90","82,00","8,60",Suroeste 230°,"12,90",Suroeste 240°,"6,70","6,90",2025-01-28
04:00,"0,00","7,00","83,00","8,60",Suroeste 230°,"12,40",Suroeste 230°,"6,90","7,20",2025-01-28
05:00,"0,00","7,00","82,00","7,50",Suroeste 230°,"12,40",Suroeste 240°,"6,90","7,00",2025-01-28
06:00,"0,00","6,90","83,00","8,00",Suroeste 230°,"12,40",Suroeste 240°,"6,80","6,90",2025-01-28
07:00,"0,00","6,90","77,00","5,60",Suroeste 230°,"11,30",Suroeste 220°,"6,90","7,00",2025-01-28
08:00,"0,00","6,20","76,00","6,50",Suroeste 240°,"11,30",Suroeste 240°,"6,10","6,90",2025-01-28
09:00,"0,00","5,80","84,00","6,50",Suroeste 240°,"12,40",Suroeste 230°,"5,70","6,10",2025-01-28
10:00,"0,00","5,60","82,00","5,20",Suroeste 240°,"14,40",Suroeste 230°,"5,50","5,90",2025-01-28
11:00,"0,00","6,80","73,00","5,10",Suroeste 230°,"10,80",Suroeste 230°,"5,70","6,90",2025-01-28
12:00,"0,00","8,70","69,00","6,50",Suroeste 230°,"10,80",Suroeste 230°,"6,80","8,70",2025-01-28
13:00,"0,00","9,50","58,00","7,70",Oeste 250°,"14,40",Suroeste 240°,"8,60","9,70",2025-01-28
14:00,"0,00","10,00","48,00","8,30",Oeste 260°,"14,90",Oeste 260°,"9,50","11,00",2025-01-28
15:00,"0,00","11,50","47,00","10,10",Oeste 260°,"16,00",Oeste 250°,"9,80","11,60",2025-01-28
16:00,"0,00","10,90","50,00","10,70",Oeste 270°,"15,40",Oeste 280°,"10,90","11,60",2025-01-28
17:00,"0,00","10,60","51,00","7,00",Oeste 290°,"16,50",Oeste 270°,"10,30","11,00",2025-01-28
18:00,"0,00","10,00","52,00","6,70",Oeste 280°,"11,30",Oeste 260°,"9,80","10,80",2025-01-28
19:00,"0,00","9,40","57,00","7,00",Oeste 250°,"10,80",Oeste 280°,"9,30","10,00",2025-01-28
20:00,"0,00","8,80","60,00","5,30",Suroeste 240°,"10,30",Oeste 250°,"8,70","9,30",2025-01-28
21:00,"0,00","8,20","62,00","5,30",Suroeste 230°,"8,20",Oeste 260°,"8,20","8,80",2025-01-28
22:00,"0,00","8,20","67,00","6,00",Suroeste 220°,"12,90",Suroeste 210°,"8,00","8,50",2025-01-28
23:00,"0,00","7,80","72,00","5,20",Oeste 250°,"11,80",Suroeste 240°,"7,60","8,10",2025-01-28
00:00,"0,00","3,60","100,00","0,90",Sureste 130°,"3,10",Sureste 120°,"3,60","4,20",2025-01-29
01:00,"0,00","6,90","71,00","7,00",Suroeste 240°,"9,30",Oeste 260°,"6,80","7,80",2025-01-29
02:00,"0,00","6,30","81,00","6,30",Suroeste 240°,"9,80",Oeste 270°,"6,00","7,60",2025-01-29
03:00,"0,00","5,70","83,00","3,60",Suroeste 210°,"8,20",Suroeste 220°,"5,60","6,20",2025-01-29
04:00,"0,00","5,10","88,00","5,30",Suroeste 230°,"6,70",Suroeste 230°,"5,00","5,60",2025-01-29
05:00,"0,00","5,10","82,00","4,10",Suroeste 210°,"6,70",Suroeste 230°,"5,00","5,20",2025-01-29
06:00,"0,00","4,60","89,00","4,80",Suroeste 220°,"8,20",Suroeste 210°,"4,50","5,00",2025-01-29
07:00,"0,00","5,20","87,00","4,30",Suroeste 210°,"7,20",Suroeste 230°,"4,70","5,30",2025-01-29
08:00,"0,00","5,50","87,00","5,20",Suroeste 210°,"9,80",Sur 200°,"5,30","5,60",2025-01-29
09:00,"0,00","5,70","85,00","4,60",Sur 180°,"9,30",Sur 200°,"5,60","5,80",2025-01-29
10:00,"0,00","5,80","81,00","5,20",Sur 180°,"8,80",Suroeste 210°,"5,60","5,80",2025-01-29
11:00,"0,00","5,90","83,00","4,70",Sur 190°,"8,80",Sur 190°,"5,80","5,90",2025-01-29
12:00,"0,00","6,70","79,00","4,40",Sur 170°,"8,80",Suroeste 210°,"5,90","6,80",2025-01-29
13:00,"0,00","7,80","80,00","5,60",Sur 180°,"12,90",Sur 190°,"6,80","7,90",2025-01-29
14:00,"0,20","7,80","90,00","6,80",Sur 190°,"13,40",Sur 190°,"7,80","8,00",2025-01-29
15:00,"1,80","7,70","97,00","5,30",Sur 180°,"17,00",Sur 190°,"7,60","7,80",2025-01-29
16:00,"1,00","7,90","98,00","5,30",Sur 170°,"10,30",Sur 190°,"7,60","7,90",2025-01-29
17:00,"0,50","8,30","95,00","6,10",Sur 200°,"12,40",Suroeste 210°,"7,90","8,40",2025-01-29
18:00,"0,50","8,40","91,00","6,80",Suroeste 220°,"16,50",Suroeste 220°,"8,40","8,60",2025-01-29
19:00,"0,40","7,90","89,00","1,80",Oeste 270°,"9,30",Suroeste 220°,"7,80","8,40",2025-01-29
20:00,"0,00","6,50","99,00","0,80",Noreste 30°,"4,60",Oeste 250°,"6,50","7,70",2025-01-29
21:00,"0,00","6,40","96,00","0,20",Sur 160°,"5,70",Noreste 30°,"6,20","6,80",2025-01-29
22:00,"0,00","5,50","97,00","3,20",Suroeste 220°,"5,70",Sur 190°,"5,40","6,30",2025-01-29
23:00,"0,00","4,20","99,00","1,50",Sureste 150°,"8,80",Suroeste 230°,"4,10","5,60",2025-01-29
00:00,"0,00","5,30","48,00","7,50",Norte 350°,"10,80",Norte 350°,"5,10","5,40",2025-01-30
01:00,"0,00","5,20","94,00","5,00",Suroeste 220°,"7,20",Suroeste 240°,"3,50","5,30",2025-01-30
02:00,"0,00","3,40","99,00","2,30",Este 100°,"6,20",Suroeste 230°,"3,30","5,30",2025-01-30
03:00,"0,00","3,00","100,00","0,70",Noreste 30°,"3,60",Sureste 130°,"2,90","3,80",2025-01-30
04:00,"0,00","2,50","100,00","0,00",,"2,10",Suroeste 210°,"2,40","3,30",2025-01-30
05:00,"0,00","1,30","100,00","2,00",Noroeste 320°,"2,60",Noroeste 320°,"1,20","2,40",2025-01-30
06:00,"0,00","1,80","100,00","2,40",Noroeste 330°,"3,60",Norte 340°,"1,00","1,80",2025-01-30
07:00,"0,00","1,90","100,00","0,10",Sureste 130°,"3,10",Noreste 40°,"1,80","2,10",2025-01-30
08:00,"0,00","1,90","100,00","1,70",Norte 360°,"3,10",Norte 10°,"1,80","2,00",2025-01-30
09:00,"0,00","2,80","100,00","3,20",Suroeste 230°,"5,70",Suroeste 230°,"1,40","3,40",2025-01-30
10:00,"0,00","6,70","71,00","5,60",Oeste 260°,"10,30",Oeste 250°,"3,50","7,00",2025-01-30
11:00,"0,00","8,10","62,00","4,80",Norte 350°,"9,80",Oeste 260°,"6,40","8,30",2025-01-30
12:00,"0,00","9,30","54,00","7,00",Norte 340°,"10,80",Norte 350°,"8,30","9,60",2025-01-30
13:00,"0,00","10,40","47,00","8,60",Norte 360°,"12,90",Norte 360°,"9,10","10,50",2025-01-30
14:00,"0,00","11,50","43,00","4,30",Noroeste 330°,"14,90",Norte 10°,"10,50","11,70",2025-01-30
15:00,"0,00","11,60","40,00","5,80",Norte 360°,"11,30",Norte 340°,"11,20","11,70",2025-01-30
16:00,"0,00","11,90","38,00","8,40",Norte 350°,"13,40",Norte 350°,"11,60","11,90",2025-01-30
17:00,"0,00","11,80","37,00","5,80",Noroeste 330°,"11,80",Noroeste 310°,"11,60","12,20",2025-01-30
18:00,"0,00","9,60","40,00","8,80",Norte 360°,"13,40",Norte 360°,"9,40","11,70",2025-01-30
19:00,"0,00","7,70","49,00","5,20",Norte 10°,"14,40",Norte 360°,"7,60","9,40",2025-01-30
20:00,"0,00","6,80","52,00","5,20",Norte 350°,"10,80",Norte 350°,"6,70","7,60",2025-01-30
21:00,"0,00","6,00","51,00","6,10",Norte 10°,"10,30",Noreste 30°,"6,00","6,70",2025-01-30
22:00,"0,00","5,60","54,00","5,20",Norte 10°,"11,80",Norte 20°,"5,60","6,00",2025-01-30
23:00,"0,00","5,40","54,00","4,60",Norte 350°,"11,80",Norte 360°,"5,40","5,60",2025-01-30
00:00,"0,00","2,60","74,00","1,00",Noroeste 330°,"2,10",Norte 360°,"2,50","3,20",2025-01-31
01:00,"0,00","4,30","51,00","4,90",Norte 340°,"10,30",Norte 340°,"4,30","5,30",2025-01-31
02:00,"0,00","3,10","58,00","2,00",Noroeste 310°,"8,20",Norte 350°,"2,70","4,30",2025-01-31
03:00,"0,00","3,90","54,00","4,60",Norte 10°,"8,20",Norte 10°,"2,60","4,10",2025-01-31
04:00,"0,00","4,50","54,00","3,50",Norte 350°,"7,70",Norte 360°,"4,20","4,70",2025-01-31
05:00,"0,00","3,50","58,00","2,40",Norte 10°,"6,20",Norte 350°,"3,50","4,30",2025-01-31
06:00,"0,00","2,00","66,00","1,90",Oeste 250°,"3,60",Noroeste 330°,"1,50","3,60",2025-01-31
07:00,"0,00","0,70","70,00","1,10",Sur 160°,"3,10",Sur 160°,"0,60","1,90",2025-01-31
08:00,"0,00","0,10","73,00","0,80",Suroeste 210°,"1,50",Sur 190°,"0,00","0,70",2025-01-31
09:00,"0,00","0,10","75,00","2,10",Sureste 130°,"4,10",Suroeste 220°,"-0,10","0,40",2025-01-31
10:00,"0,00","3,40","61,00","2,70",Sureste 130°,"3,60",Sureste 140°,"0,20","3,40",2025-01-31
11:00,"0,00","5,60","54,00","1,60",Este 100°,"3,60",Este 90°,"3,40","5,90",2025-01-31
12:00,"0,00","7,80","49,00","0,70",Este 80°,"3,10",Sureste 140°,"6,00","8,00",2025-01-31
13:00,"0,00","9,10","48,00","1,10",Este 80°,"4,10",Sureste 120°,"7,20","9,30",2025-01-31
14:00,"0,00","10,00","42,00","1,10",Suroeste 210°,"4,10",Este 100°,"9,40","10,40",2025-01-31
15:00,"0,00","11,30","38,00","2,10",Sur 170°,"4,60",Sur 160°,"10,30","11,30",2025-01-31
16:00,"0,00","11,30","36,00","0,60",Norte 360°,"3,10",Suroeste 230°,"10,80","12,00",2025-01-31
17:00,"0,00","11,40","35,00","0,90",Este 100°,"3,60",Oeste 260°,"11,10","12,60",2025-01-31
18:00,"0,00","10,30","47,00","0,00",,"2,60",Este 80°,"9,70","11,60",2025-01-31
19:00,"0,00","7,70","48,00","1,50",Sureste 130°,"2,60",Sureste 120°,"7,60","9,70",2025-01-31
20:00,"0,00","5,50","60,00","2,20",Noreste 40°,"3,10",Norte 10°,"5,50","7,50",2025-01-31
21:00,"0,00","4,70","60,00","0,00",,"3,10",Este 70°,"4,60","6,00",2025-01-31
22:00,"0,00","4,20","59,00","0,90",Norte 20°,"2,60",Norte 10°,"4,20","5,30",2025-01-31
23:00,"0,00","3,20","69,00","2,00",Noroeste 330°,"2,10",Noroeste 330°,"3,00","4,20",2025-01-31
00:00,"0,00","4,40","73,00","1,40",Este 80°,"2,60",Noreste 60°,"4,10","4,50",2025-02-01
01:00,"0,00","1,60","81,00","0,80",Norte 340°,"2,60",Norte 360°,"1,60","2,50",2025-02-01
02:00,"0,00","0,80","84,00","0,00",,"1,50",Noreste 40°,"0,80","1,60",2025-02-01
03:00,"0,00","1,10","84,00","0,50",Este 90°,"2,10",Este 100°,"0,70","1,20",2025-02-01
04:00,"0,00","0,40","87,00","0,00",,"1,50",Sureste 140°,"0,30","1,10",2025-02-01
05:00,"0,00","0,00","89,00","0,00",,"2,10",Norte 360°,"0,00","0,30",2025-02-01
06:00,"0,00","-0,10","87,00","0,00",,"3,10",Este 100°,"-0,30","0,30",2025-02-01
07:00,"0,00","-1,30","94,00","1,10",Norte 350°,"1,50",Norte 350°,"-1,50","-0,30",2025-02-01
08:00,"0,00","-1,50","95,00","0,00",,"2,60",Noreste 40°,"-1,60","-1,20",2025-02-01
09:00,"0,00","-1,10","97,00","1,00",Sureste 130°,"2,60",Sur 200°,"-1,50","-1,00",2025-02-01
10:00,"0,00","2,20","83,00","0,30",Suroeste 240°,"2,60",Suroeste 230°,"-1,00","2,50",2025-02-01
11:00,"0,00","4,80","69,00","2,00",Sur 170°,"3,10",Sur 170°,"2,20","4,90",2025-02-01
12:00,"0,00","7,20","60,00","1,70",Sureste 120°,"3,10",Sur 160°,"4,80","7,40",2025-02-01
13:00,"0,00","8,90","57,00","2,90",Sureste 150°,"5,10",Sureste 140°,"7,50","9,00",2025-02-01
14:00,"0,00","10,40","52,00","2,50",Sur 160°,"5,10",Sur 190°,"8,90","10,60",2025-02-01
15:00,"0,00","12,50","48,00","1,40",Sur 180°,"3,60",Sureste 150°,"10,60","12,60",2025-02-01
16:00,"0,00","13,70","45,00","1,30",Sur 170°,"3,10",Suroeste 230°,"12,40","13,80",2025-02-01
17:00,"0,00","13,60","45,00","0,00",,"2,10",Sureste 140°,"13,40","14,40",2025-02-01
18:00,"0,00","12,30","45,00","5,70",Norte 10°,"8,20",Norte 10°,"12,00","14,40",2025-02-01
19:00,"0,00","9,80","52,00","3,80",Noroeste 330°,"8,20",Norte 350°,"9,60","12,00",2025-02-01
20:00,"0,00","8,80","55,00","3,30",Norte 340°,"6,20",Noroeste 320°,"8,60","9,90",2025-02-01
21:00,"0,00","7,10","60,00","2,80",Norte 350°,"5,10",Noroeste 330°,"6,90","8,60",2025-02-01
22:00,"0,00","6,20","66,00","0,90",Este 100°,"3,60",Sureste 130°,"5,80","6,80",2025-02-01
23:00,"0,00","4,40","75,00","0,70",Noreste 50°,"2,60",Sureste 140°,"4,20","5,70",2025-02-01
00:00,"0,00","7,30","65,00","4,00",Noreste 30°,"7,20",Noreste 40°,"6,50","7,40",2025-02-02
01:00,"0,00","3,30","78,00","0,90",Noreste 40°,"2,10",Norte 10°,"3,20","4,50",2025-02-02
02:00,"0,00","2,30","82,00","0,60",Sur 160°,"2,10",Sur 180°,"2,20","3,30",2025-02-02
03:00,"0,00","1,00","88,00","1,10",Norte 350°,"1,50",Norte 360°,"1,00","2,20",2025-02-02
04:00,"0,00","0,30","90,00","1,40",Noroeste 320°,"3,60",Noroeste 320°,"0,10","1,00",2025-02-02
05:00,"0,00","-0,20","92,00","1,80",Noroeste 330°,"3,60",Noroeste 320°,"-0,60","0,00",2025-02-02
06:00,"0,00","-1,50","92,00","1,20",Norte 20°,"2,60",Norte 340°,"-1,60","-0,30",2025-02-02
07:00,"0,00","-1,30","96,00","1,90",Noroeste 330°,"2,60",Noroeste 320°,"-1,70","-1,30",2025-02-02
08:00,"0,00","-1,50","95,00","1,00",Norte 350°,"2,60",Norte 10°,"-1,60","-1,30",2025-02-02
09:00,"0,00","-1,30","95,00","0,00",,"1,50",Noreste 30°,"-1,80","-1,20",2025-02-02
10:00,"0,00","1,40","84,00","0,50",Norte 360°,"2,10",Noreste 30°,"-1,20","1,40",2025-02-02
11:00,"0,00","3,10","79,00","1,60",Oeste 280°,"3,60",Oeste 280°,"1,30","3,40",2025-02-02
12:00,"0,00","6,70","66,00","1,50",Sur 170°,"3,10",Suroeste 210°,"3,40","7,10",2025-02-02
13:00,"0,00","8,90","58,00","2,60",Sureste 130°,"4,10",Sureste 130°,"7,30","9,00",2025-02-02
14:00,"0,00","10,10","54,00","1,80",Sur 160°,"6,70",Suroeste 210°,"9,00","10,30",2025-02-02
15:00,"0,00","10,60","51,00","1,80",Suroeste 230°,"6,20",Suroeste 230°,"10,20","11,00",2025-02-02
16:00,"0,00","10,60","54,00","2,00",Sureste 130°,"4,60",Suroeste 210°,"10,50","10,80",2025-02-02
17:00,"0,00","10,80","56,00","1,10",Este 100°,"2,60",Este 100°,"10,30","10,80",2025-02-02
18:00,"0,00","9,60","69,00","0,00",,"3,10",Sureste 140°,"9,50","10,70",2025-02-02
19:00,"0,00","8,60","68,00","1,70",Norte 10°,"2,60",Norte 20°,"8,50","9,50",2025-02-02
20:00,"0,00","8,00","66,00","0,40",Norte 360°,"3,10",Norte 10°,"8,00","8,50",2025-02-02
21:00,"0,00","7,50","70,00","0,60",Noreste 60°,"2,60",Este 70°,"7,50","8,10",2025-02-02
22:00,"0,00","7,30","70,00","2,60",Norte 350°,"3,10",Norte 360°,"7,10","7,50",2025-02-02
23:00,"0,00","6,70","71,00","0,70",Norte 360°,"4,10",Noroeste 330°,"6,60","7,40",2025-02-02
00:00,"0,00","2,80","80,00","2,00",Norte 10°,"2,60",Norte 20°,"2,80","4,30",2025-02-03
01:00,"0,00","6,20","70,00","3,30",Noreste 30°,"9,30",Noreste 40°,"6,10","7,30",2025-02-03
02:00,"0,00","5,10","74,00","1,40",Noroeste 320°,"6,20",Norte 360°,"4,90","6,10",2025-02-03
03:00,"0,00","3,40","81,00","1,30",Norte 10°,"4,10",Norte 350°,"3,20","4,80",2025-02-03
04:00,"0,00","3,20","82,00","1,90",Norte 350°,"4,10",Norte 350°,"2,80","3,20",2025-02-03
05:00,"0,00","2,60","84,00","1,90",Norte 350°,"4,10",Norte 350°,"2,50","3,20",2025-02-03
06:00,"0,00","1,60","87,00","2,50",Norte 360°,"3,60",Norte 350°,"1,60","2,50",2025-02-03
07:00,"0,00","1,90","86,00","2,00",Norte 340°,"4,10",Norte 10°,"1,50","2,00",2025-02-03
08:00,"0,00","1,50","87,00","2,10",Norte 10°,"4,10",Norte 360°,"1,40","2,00",2025-02-03
09:00,"0,00","1,80","86,00","1,70",Noroeste 320°,"4,10",Norte 10°,"1,20","2,10",2025-02-03
10:00,"0,00","4,50","77,00","2,20",Norte 20°,"4,60",Norte 350°,"1,80","4,60",2025-02-03
11:00,"0,00","6,60","69,00","1,60",Noreste 40°,"4,60",Noreste 40°,"4,50","6,90",2025-02-03
12:00,"0,00","8,70","61,00","2,40",Noreste 40°,"5,10",Noreste 40°,"6,90","9,00",2025-02-03
13:00,"0,00","9,90","52,00","2,00",Noreste 50°,"5,10",Norte 20°,"8,90","10,10",2025-02-03
14:00,"0,00","11,30","46,00","0,80",Este 70°,"3,60",Norte 10°,"10,20","11,40",2025-02-03
